,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
1410,GO:0030204,0.0698103218409031,1,2,2,chondroitin sulfate metabolic process,BP,HEXB;IDUA
1412,GO:0030207,0.0698103218409031,1,2,2,chondroitin sulfate catabolic process,BP,HEXB;IDUA
2534,GO:0050654,0.0698103218409031,1,2,2,chondroitin sulfate proteoglycan metabolic process,BP,HEXB;IDUA
3381,GO:1903510,0.0698103218409031,1,2,2,mucopolysaccharide metabolic process,BP,HEXB;IDUA
926,GO:0010557,0.0704506392051715,0.988246360794531,4,7,positive regulation of macromolecule biosynthetic process,BP,HEXB;TICAM1;RBMS3;RNASEL
540,GO:0006694,0.0731675927743487,0.982923807953083,5,11,steroid biosynthetic process,BP,CYP11A1;HSD3B2;HSD17B3;DHCR7;HSD17B11
1190,GO:0016787,0.0738190255155449,0.976767521336597,7,21,hydrolase activity,MF,HEXB;CMBL;CASP4;PON2;RNASEL;IDUA;ASAH2
371,GO:0005635,0.0775433295519898,0.993533371421092,2,4,nuclear envelope,CC,DHCR7;IFI27
390,GO:0005773,0.0825851999025646,0.982979658145105,4,9,vacuole,CC,HEXB;TICAM1;PON2;IDUA
2646,GO:0051173,0.0845528253886902,0.983427668087226,4,8,positive regulation of nitrogen compound metabolic process,BP,HEXB;TICAM1;RBMS3;RNASEL
615,GO:0006955,0.0848053089436295,0.974752891336719,6,17,immune response,BP,PNP;HEXB;TICAM1;CASP4;IFI27;RNASEL
544,GO:0006702,0.0883528272006384,0.994223296516233,2,3,androgen biosynthetic process,BP,HSD3B2;HSD17B3
2046,GO:0043094,0.0884149109780598,1,2,2,cellular metabolic compound salvage,BP,PNP;MRI1
1444,GO:0030539,0.0906715621210475,1,1,1,male genitalia development,BP,HSD17B3
2434,GO:0047035,0.0906715621210475,1,1,1,testosterone dehydrogenase (NAD+) activity,MF,HSD17B3
2435,GO:0047045,0.0906715621210475,1,1,1,testosterone 17-beta-dehydrogenase (NADP+) activity,MF,HSD17B3
3258,GO:1901576,0.0980192256529935,0.958533683660824,15,57,organic substance biosynthetic process,BP,ACSF2;PNP;HEXB;MRI1;CYP11A1;HSD3B2;TICAM1;HSD17B3;PDK4;RBMS3;DHCR7;HSD17B11;BDH2;IFI27;RNASEL
27,GO:0000323,0.0985340523224573,0.982977440796373,3,7,lytic vacuole,CC,HEXB;PON2;IDUA
385,GO:0005764,0.0985340523224573,0.982977440796373,3,7,lysosome,CC,HEXB;PON2;IDUA
3249,GO:1901362,0.0993939816272123,0.960691598912921,10,33,organic cyclic compound biosynthetic process,BP,PNP;HEXB;CYP11A1;HSD3B2;TICAM1;HSD17B3;DHCR7;HSD17B11;IFI27;RNASEL
1749,GO:0034340,0.101517343035228,0.9927606408962,2,3,response to type I interferon,BP,IFI27;RNASEL
2814,GO:0060337,0.101517343035228,0.9927606408962,2,3,type I interferon signaling pathway,BP,IFI27;RNASEL
2979,GO:0071357,0.101517343035228,0.9927606408962,2,3,cellular response to type I interferon,BP,IFI27;RNASEL
467,GO:0006357,0.101767513438865,0.983587820447606,3,6,regulation of transcription from RNA polymerase II promoter,BP,HEXB;IFI27;RNASEL
2155,GO:0044249,0.105196135086265,0.954881684189416,14,52,cellular biosynthetic process,BP,ACSF2;PNP;HEXB;MRI1;CYP11A1;HSD3B2;TICAM1;HSD17B3;PDK4;RBMS3;HSD17B11;BDH2;IFI27;RNASEL
3069,GO:0072593,0.114048599373725,0.983218082855091,3,5,reactive oxygen species metabolic process,BP,TICAM1;PDK4;AOX1
3266,GO:1901653,0.122803454068458,0.981255097844251,3,5,cellular response to peptide,BP,CASP4;PDK4;RNASEL
723,GO:0008202,0.123224471786621,0.963649389159992,5,13,steroid metabolic process,BP,CYP11A1;HSD3B2;HSD17B3;DHCR7;HSD17B11
2878,GO:0070059,0.125371047627214,1,1,1,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,BP,CASP4
3065,GO:0072557,0.125371047627214,1,1,1,IPAF inflammasome complex,CC,CASP4
3132,GO:0097194,0.125371047627214,1,1,1,execution phase of apoptosis,BP,CASP4
3133,GO:0097200,0.125371047627214,1,1,1,cysteine-type endopeptidase activity involved in execution phase of apoptosis,MF,CASP4
3420,GO:1904645,0.125371047627214,1,1,1,response to beta-amyloid,BP,CASP4
3421,GO:1904646,0.125371047627214,1,1,1,cellular response to beta-amyloid,BP,CASP4
283,GO:0004553,0.130048094099344,0.989126060118639,2,3,hydrolase activity, hydrolyzing O-glycosyl compounds,MF,HEXB;IDUA
836,GO:0009311,0.130048094099344,0.989126060118639,2,3,oligosaccharide metabolic process,BP,HEXB;IDUA
1194,GO:0016798,0.130048094099344,0.989126060118639,2,3,hydrolase activity, acting on glycosyl bonds,MF,HEXB;IDUA
235,GO:0003824,0.133340869603745,0.941571774339289,18,72,catalytic activity,MF,ACSF2;PNP;HEXB;MRI1;CMBL;CYP11A1;HSD3B2;CASP4;HSD17B3;PDK4;AOX1;PON2;DHCR7;HSD17B11;BDH2;RNASEL;IDUA;ASAH2
3061,GO:0072523,0.134004078485709,0.988572530510694,2,3,purine-containing compound catabolic process,BP,PNP;AOX1
534,GO:0006672,0.134187050339212,0.988546638172094,2,3,ceramide metabolic process,BP,HEXB;ASAH2
2652,GO:0051188,0.13481283803399,0.966304870831486,4,9,cofactor biosynthetic process,BP,ACSF2;PNP;PDK4;BDH2
606,GO:0006915,0.13840991539511,0.955947726310328,5,15,apoptotic process,BP,TICAM1;CASP4;PDK4;IFI27;ASAH2
2242,GO:0045087,0.140880884135378,0.960715389380906,4,12,innate immune response,BP,TICAM1;CASP4;IFI27;RNASEL
469,GO:0006366,0.141413683674405,0.971004177605658,3,7,transcription from RNA polymerase II promoter,BP,HEXB;IFI27;RNASEL
3234,GO:1901136,0.145545940549462,0.969732540890304,3,7,carbohydrate derivative catabolic process,BP,PNP;HEXB;IDUA
2521,GO:0048806,0.145903197527424,0.994504654846429,1,2,genitalia development,BP,HSD17B3
1311,GO:0019867,0.150628048090484,0.981030314933334,2,4,outer membrane,CC,DHCR7;IFI27
1557,GO:0031968,0.150628048090484,0.981030314933334,2,4,organelle outer membrane,CC,DHCR7;IFI27
904,GO:0010008,0.155039761440235,0.985427742713652,2,3,endosome membrane,CC,SNX21;TICAM1
2194,GO:0044440,0.155039761440235,0.985427742713652,2,3,endosomal part,CC,SNX21;TICAM1
2196,GO:0044445,0.157236087171303,0.979635072277854,2,4,cytosolic part,CC,TICAM1;CASP4
613,GO:0006952,0.157362402323243,0.947561928373676,5,15,defense response,BP,TICAM1;CASP4;AOX1;IFI27;RNASEL
2771,GO:0055080,0.158463413449975,0.96826601067726,3,6,cation homeostasis,BP,HEXB;PDK4;BDH2
3177,GO:0098771,0.158463413449975,0.96826601067726,3,6,inorganic ion homeostasis,BP,HEXB;PDK4;BDH2
604,GO:0006913,0.163355692439749,0.993039899426174,1,2,nucleocytoplasmic transport,BP,IFI27
1600,GO:0032386,0.163355692439749,0.993039899426174,1,2,regulation of intracellular transport,BP,IFI27
1699,GO:0033157,0.163355692439749,0.993039899426174,1,2,regulation of intracellular protein transport,BP,IFI27
2401,GO:0046822,0.163355692439749,0.993039899426174,1,2,regulation of nucleocytoplasmic transport,BP,IFI27
2642,GO:0051169,0.163355692439749,0.993039899426174,1,2,nuclear transport,BP,IFI27
2817,GO:0060341,0.163355692439749,0.993039899426174,1,2,regulation of cellular localization,BP,IFI27
3408,GO:1903827,0.163355692439749,0.993039899426174,1,2,regulation of cellular protein localization,BP,IFI27
294,GO:0004672,0.165949658602018,0.98366324359014,2,3,protein kinase activity,MF,PDK4;RNASEL
2061,GO:0043202,0.166652297998121,0.977572430921299,2,4,lysosomal lumen,CC,HEXB;IDUA
259,GO:0004197,0.174882179110103,0.991967772534811,1,2,cysteine-type endopeptidase activity,MF,CASP4
734,GO:0008234,0.174882179110103,0.991967772534811,1,2,cysteine-type peptidase activity,MF,CASP4
2869,GO:0061702,0.174882179110103,0.991967772534811,1,2,inflammasome complex,CC,CASP4
3067,GO:0072559,0.174882179110103,0.991967772534811,1,2,NLRP3 inflammasome complex,CC,CASP4
3124,GO:0097153,0.174882179110103,0.991967772534811,1,2,cysteine-type endopeptidase activity involved in apoptotic process,MF,CASP4
3127,GO:0097169,0.174882179110103,0.991967772534811,1,2,AIM2 inflammasome complex,CC,CASP4
3143,GO:0097367,0.179024983644352,0.949541900949801,4,9,carbohydrate derivative binding,MF,ACSF2;PNP;PDK4;RNASEL
147,GO:0002376,0.182514131380647,0.92776545565599,6,22,immune system process,BP,PNP;HEXB;TICAM1;CASP4;IFI27;RNASEL
605,GO:0006914,0.185565277383385,0.980260562664227,2,3,autophagy,BP,TICAM1;WDR45
1287,GO:0019439,0.188127575156654,0.953170307323099,3,8,aromatic compound catabolic process,BP,PNP;AOX1;PON2
424,GO:0006022,0.189335581691269,0.979572481200646,2,3,aminoglycan metabolic process,BP,HEXB;IDUA
429,GO:0006029,0.189335581691269,0.979572481200646,2,3,proteoglycan metabolic process,BP,HEXB;IDUA
1409,GO:0030203,0.189335581691269,0.979572481200646,2,3,glycosaminoglycan metabolic process,BP,HEXB;IDUA
732,GO:0008219,0.19072720265075,0.930908643189987,5,16,cell death,BP,TICAM1;CASP4;PDK4;IFI27;ASAH2
1013,GO:0012501,0.19072720265075,0.930908643189987,5,16,programmed cell death,BP,TICAM1;CASP4;PDK4;IFI27;ASAH2
140,GO:0002263,0.191266960911457,0.95433882482024,3,7,cell activation involved in immune response,BP,PNP;HEXB;TICAM1
142,GO:0002275,0.191266960911457,0.95433882482024,3,7,myeloid cell activation involved in immune response,BP,PNP;HEXB;TICAM1
146,GO:0002366,0.191266960911457,0.95433882482024,3,7,leukocyte activation involved in immune response,BP,PNP;HEXB;TICAM1
249,GO:0004064,0.19186203800737,1,1,1,arylesterase activity,MF,PON2
1279,GO:0019372,0.19186203800737,1,1,1,lipoxygenase pathway,BP,PON2
2382,GO:0046573,0.19186203800737,1,1,1,lactonohydrolase activity,MF,PON2
3205,GO:0102007,0.19186203800737,1,1,1,acyl-L-homoserine-lactone lactonohydrolase activity,MF,PON2
3253,GO:1901565,0.192658473267118,0.938835953192663,4,12,organonitrogen compound catabolic process,BP,PNP;HEXB;AOX1;IDUA
2992,GO:0071417,0.193778977039789,0.956905537741192,3,6,cellular response to organonitrogen compound,BP,CASP4;PDK4;RNASEL
3277,GO:1901699,0.193778977039789,0.956905537741192,3,6,cellular response to nitrogen compound,BP,CASP4;PDK4;RNASEL
391,GO:0005775,0.194136695179601,0.967081087690667,2,5,vacuolar lumen,CC,HEXB;IDUA
2191,GO:0044437,0.194136695179601,0.967081087690667,2,5,vacuolar part,CC,HEXB;IDUA
12,GO:0000166,0.195081073484962,0.926261258696596,6,15,nucleotide binding,MF,ACSF2;PDK4;AOX1;DHCR7;BDH2;RNASEL
3241,GO:1901265,0.195081073484962,0.926261258696596,6,15,nucleoside phosphate binding,MF,ACSF2;PDK4;AOX1;DHCR7;BDH2;RNASEL
1209,GO:0016860,0.200888770120322,0.969335628103221,2,4,intramolecular oxidoreductase activity,MF,MRI1;HSD3B2
3248,GO:1901361,0.20259133814512,0.947610836739397,3,8,organic cyclic compound catabolic process,BP,PNP;AOX1;HSD17B11
715,GO:0008152,0.209930796523045,0.921910972147058,23,101,metabolic process,BP,ACSF2;PNP;HEXB;MRI1;CMBL;CYP11A1;HSD3B2;TICAM1;ACCS;CASP4;HSD17B3;PDK4;RBMS3;AOX1;PON2;DHCR7;HSD17B11;BDH2;IFI27;RNASEL;WDR45;IDUA;ASAH2
3128,GO:0097190,0.212739716424385,0.940064056095727,3,10,apoptotic signaling pathway,BP,TICAM1;CASP4;IFI27
236,GO:0003854,0.216056004245526,1,1,1,3-beta-hydroxy-delta5-steroid dehydrogenase activity,MF,HSD3B2
547,GO:0006705,0.216056004245526,1,1,1,mineralocorticoid biosynthetic process,BP,HSD3B2
730,GO:0008212,0.216056004245526,1,1,1,mineralocorticoid metabolic process,BP,HSD3B2
1474,GO:0030868,0.216056004245526,1,1,1,smooth endoplasmic reticulum membrane,CC,HSD3B2
3145,GO:0097425,0.216056004245526,1,1,1,smooth endoplasmic reticulum part,CC,HSD3B2
3276,GO:1901698,0.217247732993425,0.928837915518487,4,11,response to nitrogen compound,BP,TICAM1;CASP4;PDK4;RNASEL
2120,GO:0043603,0.217800786374877,0.92706277475959,4,12,cellular amide metabolic process,BP,HEXB;RBMS3;BDH2;ASAH2
1674,GO:0032869,0.219016048845944,0.973768136792796,2,3,cellular response to insulin stimulus,BP,PDK4;RNASEL
938,GO:0010629,0.219579150366491,0.982892008512218,1,3,negative regulation of gene expression,BP,IFI27
2166,GO:0044273,0.220111542424664,0.964201861791655,2,4,sulfur compound catabolic process,BP,HEXB;IDUA
137,GO:0002252,0.22167126149742,0.926731521029213,4,11,immune effector process,BP,PNP;HEXB;TICAM1;RNASEL
1511,GO:0031328,0.22294601115572,0.926120354098004,4,11,positive regulation of cellular biosynthetic process,BP,HEXB;TICAM1;RBMS3;RNASEL
185,GO:0002696,0.225440036177213,0.962713489014112,2,4,positive regulation of leukocyte activation,BP,PNP;TICAM1
1682,GO:0032943,0.225440036177213,0.962713489014112,2,4,mononuclear cell proliferation,BP,PNP;TICAM1
1683,GO:0032944,0.225440036177213,0.962713489014112,2,4,regulation of mononuclear cell proliferation,BP,PNP;TICAM1
1684,GO:0032946,0.225440036177213,0.962713489014112,2,4,positive regulation of mononuclear cell proliferation,BP,PNP;TICAM1
2391,GO:0046649,0.225440036177213,0.962713489014112,2,4,lymphocyte activation,BP,PNP;TICAM1
2392,GO:0046651,0.225440036177213,0.962713489014112,2,4,lymphocyte proliferation,BP,PNP;TICAM1
2540,GO:0050670,0.225440036177213,0.962713489014112,2,4,regulation of lymphocyte proliferation,BP,PNP;TICAM1
2541,GO:0050671,0.225440036177213,0.962713489014112,2,4,positive regulation of lymphocyte proliferation,BP,PNP;TICAM1
2596,GO:0050867,0.225440036177213,0.962713489014112,2,4,positive regulation of cell activation,BP,PNP;TICAM1
2670,GO:0051249,0.225440036177213,0.962713489014112,2,4,regulation of lymphocyte activation,BP,PNP;TICAM1
2671,GO:0051251,0.225440036177213,0.962713489014112,2,4,positive regulation of lymphocyte activation,BP,PNP;TICAM1
2925,GO:0070661,0.225440036177213,0.962713489014112,2,4,leukocyte proliferation,BP,PNP;TICAM1
2926,GO:0070663,0.225440036177213,0.962713489014112,2,4,regulation of leukocyte proliferation,BP,PNP;TICAM1
2927,GO:0070665,0.225440036177213,0.962713489014112,2,4,positive regulation of leukocyte proliferation,BP,PNP;TICAM1
3265,GO:1901652,0.226512891194494,0.940847943436822,3,7,response to peptide,BP,CASP4;PDK4;RNASEL
857,GO:0009615,0.228851853111747,0.961745524632454,2,4,response to virus,BP,TICAM1;RNASEL
2726,GO:0051607,0.228851853111747,0.961745524632454,2,4,defense response to virus,BP,TICAM1;RNASEL
3157,GO:0098542,0.228851853111747,0.961745524632454,2,4,defense response to other organism,BP,TICAM1;RNASEL
533,GO:0006665,0.236794023822595,0.959446844313432,2,4,sphingolipid metabolic process,BP,HEXB;ASAH2
1144,GO:0016491,0.237547385095084,0.891644050623865,7,25,oxidoreductase activity,MF,CYP11A1;HSD3B2;HSD17B3;AOX1;DHCR7;HSD17B11;BDH2
934,GO:0010604,0.237580224811514,0.905372957968879,5,17,positive regulation of macromolecule metabolic process,BP,HEXB;TICAM1;RBMS3;IFI27;RNASEL
263,GO:0004303,0.242988679048949,1,1,1,estradiol 17-beta-dehydrogenase activity,MF,HSD17B11
548,GO:0006706,0.242988679048949,1,1,1,steroid catabolic process,BP,HSD17B11
549,GO:0006710,0.242988679048949,1,1,1,androgen catabolic process,BP,HSD17B11
1964,GO:0042447,0.242988679048949,1,1,1,hormone catabolic process,BP,HSD17B11
2999,GO:0071495,0.24722148055814,0.93226916678343,3,7,cellular response to endogenous stimulus,BP,CASP4;PDK4;RNASEL
1014,GO:0012505,0.248186636974298,0.875598791534867,9,37,endomembrane system,CC,PNP;HEXB;SNX21;HSD3B2;TICAM1;CASP4;HSD17B3;DHCR7;IFI27
1162,GO:0016628,0.249024605497454,0.955782043364415,2,4,oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor,MF,DHCR7;BDH2
66,GO:0001573,0.249133012981463,1,1,1,ganglioside metabolic process,BP,HEXB
77,GO:0001669,0.249133012981463,1,1,1,acrosomal vesicle,CC,HEXB
285,GO:0004563,0.249133012981463,1,1,1,beta-N-acetylhexosaminidase activity,MF,HEXB
537,GO:0006689,0.249133012981463,1,1,1,ganglioside catabolic process,BP,HEXB
630,GO:0007040,0.249133012981463,1,1,1,lysosome organization,BP,HEXB
654,GO:0007272,0.249133012981463,1,1,1,ensheathment of neurons,BP,HEXB
660,GO:0007338,0.249133012981463,1,1,1,single fertilization,BP,HEXB
661,GO:0007341,0.249133012981463,1,1,1,penetration of zona pellucida,BP,HEXB
690,GO:0007619,0.249133012981463,1,1,1,courtship behavior,BP,HEXB
701,GO:0008049,0.249133012981463,1,1,1,male courtship behavior,BP,HEXB
748,GO:0008347,0.249133012981463,1,1,1,glial cell migration,BP,HEXB
751,GO:0008366,0.249133012981463,1,1,1,axon ensheathment,BP,HEXB
837,GO:0009313,0.249133012981463,1,1,1,oligosaccharide catabolic process,BP,HEXB
851,GO:0009566,0.249133012981463,1,1,1,fertilization,BP,HEXB
1086,GO:0015929,0.249133012981463,1,1,1,hexosaminidase activity,MF,HEXB
1414,GO:0030212,0.249133012981463,1,1,1,hyaluronan metabolic process,BP,HEXB
1415,GO:0030214,0.249133012981463,1,1,1,hyaluronan catabolic process,BP,HEXB
1942,GO:0042339,0.249133012981463,1,1,1,keratan sulfate metabolic process,BP,HEXB
1943,GO:0042340,0.249133012981463,1,1,1,keratan sulfate catabolic process,BP,HEXB
1981,GO:0042552,0.249133012981463,1,1,1,myelination,BP,HEXB
2122,GO:0043615,0.249133012981463,1,1,1,astrocyte cell migration,BP,HEXB
2213,GO:0044706,0.249133012981463,1,1,1,multi-multicellular organism process,BP,HEXB
2799,GO:0060179,0.249133012981463,1,1,1,male mating behavior,BP,HEXB
3080,GO:0080171,0.249133012981463,1,1,1,lytic vacuole organization,BP,HEXB
3135,GO:0097223,0.249133012981463,1,1,1,sperm part,CC,HEXB
937,GO:0010628,0.253504602974437,0.929570823295271,3,7,positive regulation of gene expression,BP,HEXB;RBMS3;RNASEL
355,GO:0005524,0.253845363374593,0.934474901078906,3,6,ATP binding,MF,ACSF2;PDK4;RNASEL
1228,GO:0017076,0.253845363374593,0.934474901078906,3,6,purine nucleotide binding,MF,ACSF2;PDK4;RNASEL
1446,GO:0030554,0.253845363374593,0.934474901078906,3,6,adenyl nucleotide binding,MF,ACSF2;PDK4;RNASEL
1623,GO:0032553,0.253845363374593,0.934474901078906,3,6,ribonucleotide binding,MF,ACSF2;PDK4;RNASEL
1624,GO:0032555,0.253845363374593,0.934474901078906,3,6,purine ribonucleotide binding,MF,ACSF2;PDK4;RNASEL
1625,GO:0032559,0.253845363374593,0.934474901078906,3,6,adenyl ribonucleotide binding,MF,ACSF2;PDK4;RNASEL
1842,GO:0035639,0.253845363374593,0.934474901078906,3,6,purine ribonucleoside triphosphate binding,MF,ACSF2;PDK4;RNASEL
524,GO:0006643,0.254781011576491,0.94791997305815,2,5,membrane lipid metabolic process,BP,HEXB;ASAH2
1866,GO:0036094,0.255689481139711,0.877521229303315,8,25,small molecule binding,MF,ACSF2;PNP;ACCS;PDK4;AOX1;DHCR7;BDH2;RNASEL
800,GO:0009100,0.257728801871147,0.946885321973433,2,5,glycoprotein metabolic process,BP,HEXB;IDUA
566,GO:0006775,0.259884473574153,1,1,1,fat-soluble vitamin metabolic process,BP,CYP11A1
756,GO:0008386,0.259884473574153,1,1,1,cholesterol monooxygenase (side-chain-cleaving) activity,MF,CYP11A1
1173,GO:0016713,0.259884473574153,1,1,1,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen,MF,CYP11A1
1946,GO:0042359,0.259884473574153,1,1,1,vitamin D metabolic process,BP,CYP11A1
568,GO:0006790,0.260876482419988,0.895776971256521,5,14,sulfur compound metabolic process,BP,ACSF2;HEXB;MRI1;PDK4;IDUA
1183,GO:0016757,0.263389429916827,0.944871284819952,2,5,transferase activity, transferring glycosyl groups,MF,PNP;HEXB
1095,GO:0016032,0.263420124089863,0.944860266195363,2,5,viral process,BP,TICAM1;RNASEL
2178,GO:0044403,0.263420124089863,0.944860266195363,2,5,symbiosis, encompassing mutualism through parasitism,BP,TICAM1;RNASEL
2179,GO:0044419,0.263420124089863,0.944860266195363,2,5,interspecies interaction between organisms,BP,TICAM1;RNASEL
2223,GO:0044764,0.263420124089863,0.944860266195363,2,5,multi-organism cellular process,BP,TICAM1;RNASEL
2217,GO:0044711,0.264226719416786,0.862893948658131,10,38,single-organism biosynthetic process,BP,PNP;HEXB;MRI1;CYP11A1;HSD3B2;HSD17B3;PDK4;DHCR7;HSD17B11;BDH2
802,GO:0009108,0.266051928360478,0.920364274390761,3,8,coenzyme biosynthetic process,BP,ACSF2;PNP;PDK4
1673,GO:0032868,0.267553784874049,0.949938348550046,2,4,response to insulin,BP,PDK4;RNASEL
1402,GO:0030170,0.269061277446885,1,1,1,pyridoxal phosphate binding,MF,ACCS
2900,GO:0070279,0.269061277446885,1,1,1,vitamin B6 binding,MF,ACCS
2685,GO:0051287,0.274239624474626,0.947742593275519,2,4,NAD binding,MF,AOX1;BDH2
2164,GO:0044271,0.274432997290425,0.86702579249663,7,28,cellular nitrogen compound biosynthetic process,BP,PNP;HEXB;TICAM1;RBMS3;BDH2;IFI27;RNASEL
2165,GO:0044272,0.274902681776707,0.920046543338297,3,7,sulfur compound biosynthetic process,BP,ACSF2;MRI1;PDK4
614,GO:0006954,0.276006488231132,0.915669217909177,3,8,inflammatory response,BP,TICAM1;CASP4;AOX1
3161,GO:0098588,0.277107628118028,0.883625840491321,5,16,bounding membrane of organelle,CC,SNX21;HSD3B2;TICAM1;DHCR7;IFI27
2317,GO:0045934,0.277243642955127,0.978464993408961,1,2,negative regulation of nucleobase-containing compound metabolic process,BP,IFI27
2673,GO:0051253,0.277243642955127,0.978464993408961,1,2,negative regulation of RNA metabolic process,BP,IFI27
3330,GO:1902679,0.277243642955127,0.978464993408961,1,2,negative regulation of RNA biosynthetic process,BP,IFI27
936,GO:0010608,0.278459378257612,0.939334022137957,2,5,posttranscriptional regulation of gene expression,BP,RBMS3;RNASEL
3059,GO:0072521,0.278782770413395,0.939212385259318,2,5,purine-containing compound metabolic process,BP,PNP;AOX1
1508,GO:0031325,0.27951919479349,0.878560413454489,5,20,positive regulation of cellular metabolic process,BP,HEXB;TICAM1;RBMS3;IFI27;RNASEL
2579,GO:0050801,0.28146741345628,0.913044848055458,3,8,ion homeostasis,BP,HEXB;PDK4;BDH2
1208,GO:0016853,0.284419402203831,0.937073212562512,2,5,isomerase activity,MF,MRI1;HSD3B2
141,GO:0002274,0.285370219894283,0.911148063845596,3,8,myeloid leukocyte activation,BP,PNP;HEXB;TICAM1
240,GO:0003940,0.285841989453057,1,1,1,L-iduronidase activity,MF,IDUA
419,GO:0005984,0.285841989453057,1,1,1,disaccharide metabolic process,BP,IDUA
1392,GO:0030135,0.285841989453057,1,1,1,coated vesicle,CC,IDUA
1411,GO:0030205,0.285841989453057,1,1,1,dermatan sulfate metabolic process,BP,IDUA
1413,GO:0030209,0.285841989453057,1,1,1,dermatan sulfate catabolic process,BP,IDUA
2535,GO:0050655,0.285841989453057,1,1,1,dermatan sulfate proteoglycan metabolic process,BP,IDUA
3131,GO:0097193,0.287263878889387,0.969563441001405,1,3,intrinsic apoptotic signaling pathway,BP,CASP4
563,GO:0006766,0.28980257268886,0.934996433583317,2,5,vitamin metabolic process,BP,CYP11A1;AOX1
301,GO:0004769,0.289820767978673,0.976268352267042,1,2,steroid delta-isomerase activity,MF,HSD3B2
401,GO:0005811,0.292232218922529,0.975832611969363,1,2,lipid particle,CC,HSD17B11
87,GO:0001816,0.293280673734149,0.9336369771953,2,5,cytokine production,BP,PNP;TICAM1
3463,GO:2000112,0.293669008745187,0.872444553822582,5,17,regulation of cellular macromolecule biosynthetic process,BP,HEXB;TICAM1;RBMS3;IFI27;RNASEL
1196,GO:0016810,0.296675162836049,1,1,1,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,MF,ASAH2
