,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
3809,GO:0043228,0.0501345555198708,0.974533331802078,21,68,non-membrane-bounded organelle,CC,ACTN2;PNP;MYO7A;CDKN1A;FRMPD1;KITLG;PHLDA1;MRI1;PLEKHH2;MRO;PRKACB;CAMSAP3;SDC4;FHOD3;HMGN5;PTPN7;PDE4B;ACSL4;ESPN;CGN;MARK4
3813,GO:0043232,0.0501345555198708,0.974533331802078,21,68,intracellular non-membrane-bounded organelle,CC,ACTN2;PNP;MYO7A;CDKN1A;FRMPD1;KITLG;PHLDA1;MRI1;PLEKHH2;MRO;PRKACB;CAMSAP3;SDC4;FHOD3;HMGN5;PTPN7;PDE4B;ACSL4;ESPN;CGN;MARK4
3771,GO:0043094,0.0502209540679841,1,2,2,cellular metabolic compound salvage,BP,PNP;MRI1
4106,GO:0045023,0.0503073628919452,1,2,2,G0 to G1 transition,BP,FOXO4;CTGF
5667,GO:0070316,0.0503073628919452,1,2,2,regulation of G0 to G1 transition,BP,FOXO4;CTGF
3213,GO:0034349,0.0519750630759496,1,2,2,glial cell apoptotic process,BP,GAS6;DLL1
3214,GO:0034350,0.0519750630759496,1,2,2,regulation of glial cell apoptotic process,BP,GAS6;DLL1
3215,GO:0034351,0.0519750630759496,1,2,2,negative regulation of glial cell apoptotic process,BP,GAS6;DLL1
2849,GO:0032231,0.0520809941989396,0.996051930185051,3,4,regulation of actin filament bundle assembly,BP,PIK3R1;SDC4;CTGF
5014,GO:0051492,0.0520809941989396,0.996051930185051,3,4,regulation of stress fiber assembly,BP,PIK3R1;SDC4;CTGF
6414,GO:0098858,0.0521947057061327,0.989488443740569,5,9,actin-based cell projection,CC,ACTN2;MYO7A;KITLG;ITGA3;ESPN
6177,GO:0090136,0.0523042453886758,1,2,2,epithelial cell-cell adhesion,BP,ITGB5;CAMSAP3
2411,GO:0030036,0.05451168699148,0.978359394049201,11,29,actin cytoskeleton organization,BP,ACTN2;NUAK2;RHOJ;PIK3R1;PLEKHH2;ITGB5;SDC4;FHOD3;CTGF;ESPN;DAAM2
2981,GO:0032640,0.0551702204211846,0.993897339570948,3,5,tumor necrosis factor production,BP,PIK3R1;GAS6;TICAM1
2995,GO:0032680,0.0551702204211846,0.993897339570948,3,5,regulation of tumor necrosis factor production,BP,PIK3R1;GAS6;TICAM1
5881,GO:0071706,0.0551702204211846,0.993897339570948,3,5,tumor necrosis factor superfamily cytokine production,BP,PIK3R1;GAS6;TICAM1
6823,GO:1903555,0.0551702204211846,0.993897339570948,3,5,regulation of tumor necrosis factor superfamily cytokine production,BP,PIK3R1;GAS6;TICAM1
1971,GO:0016229,0.056588598399024,0.995904529912178,2,4,steroid dehydrogenase activity,MF,HSD17B3;HSD3B2
3165,GO:0033764,0.056588598399024,0.995904529912178,2,4,steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,MF,HSD17B3;HSD3B2
4945,GO:0051249,0.0574085248225274,0.983927140240462,6,15,regulation of lymphocyte activation,BP,PNP;CDKN1A;PIK3R1;SDC4;GAS6;TICAM1
4480,GO:0047035,0.0579312368188867,1,1,1,testosterone dehydrogenase (NAD+) activity,MF,HSD17B3
4481,GO:0047045,0.0579312368188867,1,1,1,testosterone 17-beta-dehydrogenase (NADP+) activity,MF,HSD17B3
2977,GO:0032623,0.0593768096585775,1,2,2,interleukin-2 production,BP,PNP;PDE4B
1143,GO:0007010,0.0613069083910919,0.972150434374348,14,40,cytoskeleton organization,BP,ACTN2;NUAK2;RHOJ;PIK3R1;PLEKHH2;LAMA5;ITGB5;CAMSAP3;SDC4;FHOD3;CTGF;ESPN;DAAM2;MARK4
4263,GO:0045786,0.0613135754755953,0.981656574612398,6,18,negative regulation of cell cycle,BP,CDKN1A;RHOB;PRKACB;GAS6;HMGN5;FOXO4
5180,GO:0060041,0.0622264850597795,0.996569449930971,2,3,retina development in camera-type eye,BP,RHOJ;DLL1
4947,GO:0051251,0.0654022915979513,0.983628466616998,5,12,positive regulation of lymphocyte activation,BP,PNP;CDKN1A;PIK3R1;GAS6;TICAM1
3951,GO:0043954,0.0660217488317014,1,2,2,cellular component maintenance,BP,CAMSAP3;ITGA3
167,GO:0001764,0.0661382640898141,1,2,2,neuron migration,BP,GAS6;ITGA3
2808,GO:0031983,0.0669477006473891,0.983119997286983,5,12,vesicle lumen,CC,ACTN2;PNP;HEXB;GAS6;CRISPLD2
3291,GO:0034774,0.0669477006473891,0.983119997286983,5,12,secretory granule lumen,CC,ACTN2;PNP;HEXB;GAS6;CRISPLD2
5232,GO:0060205,0.0669477006473891,0.983119997286983,5,12,cytoplasmic vesicle lumen,CC,ACTN2;PNP;HEXB;GAS6;CRISPLD2
1889,GO:0015631,0.0687651729465482,0.987928018853073,4,7,tubulin binding,MF,REEP1;CAMSAP3;PDE4B;MARK4
807,GO:0005769,0.0689697143277784,0.985854538740568,4,9,early endosome,CC,RHOB;SNX21;RIN3;TMEM163
3263,GO:0034644,0.0689877183458661,1,2,2,cellular response to UV,BP,CDKN1A;PIK3R1
162,GO:0001755,0.0711130586874084,0.991195793880091,3,5,neural crest cell migration,BP,NRTN;KITLG;LAMA5
826,GO:0005801,0.0711833212205497,1,2,2,cis-Golgi network,CC,PIK3R1;CTGF
1505,GO:0009566,0.0715945637027664,0.991109158758835,3,5,fertilization,BP,HEXB;MFGE8;SERPINA5
527,GO:0003382,0.0726952836198181,1,1,1,epithelial cell morphogenesis,BP,CLDN3
3068,GO:0032946,0.0728595619738878,0.988420602405623,3,7,positive regulation of mononuclear cell proliferation,BP,PNP;CDKN1A;TICAM1
4729,GO:0050671,0.0728595619738878,0.988420602405623,3,7,positive regulation of lymphocyte proliferation,BP,PNP;CDKN1A;TICAM1
2402,GO:0030016,0.0742654140723304,0.985278247793056,4,8,myofibril,CC,ACTN2;SDC4;FHOD3;PDE4B
1320,GO:0008092,0.0758813712265199,0.966255643181547,12,34,cytoskeletal protein binding,MF,ACTN2;MYO7A;REEP1;PLEKHH2;CAMSAP3;FHOD3;RAB39B;PDE4B;ESPN;CGN;DAAM2;MARK4
3749,GO:0043015,0.0777484165408143,1,2,2,gamma-tubulin binding,MF,PDE4B;MARK4
5201,GO:0060076,0.0781477553598619,1,2,2,excitatory synapse,CC,PDE4B;ITGA3
123,GO:0001573,0.0783838317617648,1,2,2,ganglioside metabolic process,BP,HEXB;ITGB8
4891,GO:0051130,0.0801645087595762,0.966246441401306,10,30,positive regulation of cellular component organization,BP,ACTN2;PIK3R1;MFGE8;SDC4;GAS6;DLL1;CLDN1;ITGA3;CTGF;ESPN
1207,GO:0007229,0.0802628643609678,0.981429534082198,5,9,integrin-mediated signaling pathway,BP,LAMA5;ITGB5;ITGB8;ITGA3;CTGF
6085,GO:0072557,0.0808421289292234,1,1,1,IPAF inflammasome complex,CC,CASP4
6303,GO:0097200,0.0808421289292234,1,1,1,cysteine-type endopeptidase activity involved in execution phase of apoptosis,MF,CASP4
6906,GO:1904645,0.0808421289292234,1,1,1,response to beta-amyloid,BP,CASP4
6907,GO:1904646,0.0808421289292234,1,1,1,cellular response to beta-amyloid,BP,CASP4
4808,GO:0050865,0.0820231325239371,0.971527521017186,7,19,regulation of cell activation,BP,PNP;CDKN1A;PIK3R1;SDC4;GAS6;TICAM1;CTGF
11,GO:0000077,0.082816105825133,0.994579570098179,2,3,DNA damage checkpoint,BP,CDKN1A;FOXO4
2742,GO:0031570,0.082816105825133,0.994579570098179,2,3,DNA integrity checkpoint,BP,CDKN1A;FOXO4
4084,GO:0044773,0.082816105825133,0.994579570098179,2,3,mitotic DNA damage checkpoint,BP,CDKN1A;FOXO4
4085,GO:0044774,0.082816105825133,0.994579570098179,2,3,mitotic DNA integrity checkpoint,BP,CDKN1A;FOXO4
5771,GO:0071158,0.082816105825133,0.994579570098179,2,3,positive regulation of cell cycle arrest,BP,CDKN1A;FOXO4
5015,GO:0051493,0.0835232666105133,0.969304755584214,8,20,regulation of cytoskeleton organization,BP,ACTN2;PIK3R1;PLEKHH2;CAMSAP3;SDC4;FHOD3;CTGF;ESPN
6645,GO:1902107,0.0866231139623797,0.988263729548211,3,5,positive regulation of leukocyte differentiation,BP,PNP;KITLG;GAS6
6847,GO:1903708,0.0866231139623797,0.988263729548211,3,5,positive regulation of hemopoiesis,BP,PNP;KITLG;GAS6
926,GO:0006195,0.0878876483694022,0.99403452762878,2,3,purine nucleotide catabolic process,BP,PNP;PDE4B
6568,GO:1901565,0.0893720100888778,0.97366342238022,5,15,organonitrogen compound catabolic process,BP,PNP;HEXB;SDC4;PDE4B;AOX1
175,GO:0001786,0.090260626184369,0.993772213252496,2,3,phosphatidylserine binding,MF,MFGE8;GAS6
4967,GO:0051291,0.0903485583286389,0.990125241408508,2,5,protein heterooligomerization,BP,CLDN1;CLDN3
2460,GO:0030198,0.0910244642313943,0.967495006047125,8,17,extracellular matrix organization,BP,LAMA1;LAMA5;ITGB5;ITGB8;GAS6;CRISPLD2;ITGA3;CTGF
3759,GO:0043062,0.0910244642313943,0.967495006047125,8,17,extracellular structure organization,BP,LAMA1;LAMA5;ITGB5;ITGB8;GAS6;CRISPLD2;ITGA3;CTGF
1189,GO:0007179,0.0919128075007678,0.980263589808229,4,8,transforming growth factor beta receptor signaling pathway,BP,DKK3;ITGB5;ITGA3;CGN
5717,GO:0070661,0.0932851444424448,0.97317497990938,5,13,leukocyte proliferation,BP,PNP;CDKN1A;KITLG;SDC4;TICAM1
5702,GO:0070542,0.0965327787987938,0.984031159131785,3,6,response to fatty acid,BP,CLDN1;PDK4;CTGF
1303,GO:0008017,0.0969202785483204,0.986160992336229,3,5,microtubule binding,MF,REEP1;CAMSAP3;MARK4
796,GO:0005740,0.097199101192109,0.963640315777941,7,22,mitochondrial envelope,CC,HMGCS2;REEP1;SLC25A53;CYP11A1;HSD3B2;ACSL4;PDK4
2800,GO:0031966,0.097199101192109,0.963640315777941,7,22,mitochondrial membrane,CC,HMGCS2;REEP1;SLC25A53;CYP11A1;HSD3B2;ACSL4;PDK4
1409,GO:0008630,0.0980295531548683,0.992881214208067,2,3,intrinsic apoptotic signaling pathway in response to DNA damage,BP,CDKN1A;PIK3R1
5845,GO:0071478,0.0995910456211973,0.983286802905098,3,6,cellular response to radiation,BP,CDKN1A;RHOB;PIK3R1
2619,GO:0030888,0.100296924746525,0.992611937172943,2,3,regulation of B cell proliferation,BP,CDKN1A;TICAM1
2620,GO:0030890,0.100296924746525,0.992611937172943,2,3,positive regulation of B cell proliferation,BP,CDKN1A;TICAM1
3568,GO:0042100,0.100296924746525,0.992611937172943,2,3,B cell proliferation,BP,CDKN1A;TICAM1
4807,GO:0050864,0.100296924746525,0.992611937172943,2,3,regulation of B cell activation,BP,CDKN1A;TICAM1
4813,GO:0050871,0.100296924746525,0.992611937172943,2,3,positive regulation of B cell activation,BP,CDKN1A;TICAM1
5846,GO:0071479,0.102364108770945,0.989478797090887,2,4,cellular response to ionizing radiation,BP,CDKN1A;RHOB
4211,GO:0045619,0.102439809815365,0.992353631001209,2,3,regulation of lymphocyte differentiation,BP,PNP;GAS6
6630,GO:1901988,0.10346444413411,0.989296010166822,2,4,negative regulation of cell cycle phase transition,BP,CDKN1A;FOXO4
6632,GO:1901991,0.10346444413411,0.989296010166822,2,4,negative regulation of mitotic cell cycle phase transition,BP,CDKN1A;FOXO4
3587,GO:0042175,0.103944044128708,0.957016308595639,8,28,nuclear outer membrane-endoplasmic reticulum membrane network,CC,REEP1;PIK3R1;HSD17B3;HSD3B2;CASP4;DHCR7;ACSL4;GPSM1
2748,GO:0031589,0.104096169853091,0.960144730955634,8,19,cell-substrate adhesion,BP,ACTN2;PIK3R1;LAMA5;ITGB5;SDC4;GAS6;ITGA3;CTGF
885,GO:0006026,0.105091808322691,0.992028840790556,2,3,aminoglycan catabolic process,BP,HEXB;SDC4
886,GO:0006027,0.105091808322691,0.992028840790556,2,3,glycosaminoglycan catabolic process,BP,HEXB;SDC4
384,GO:0002696,0.107435319117811,0.967648930266344,5,13,positive regulation of leukocyte activation,BP,PNP;CDKN1A;PIK3R1;GAS6;TICAM1
1167,GO:0007093,0.108135885795861,0.988505738365451,2,4,mitotic cell cycle checkpoint,BP,CDKN1A;FOXO4
2801,GO:0031967,0.10854001847257,0.95464044707379,8,28,organelle envelope,CC,HMGCS2;REEP1;SLC25A53;CYP11A1;HSD3B2;DHCR7;ACSL4;PDK4
2805,GO:0031975,0.10854001847257,0.95464044707379,8,28,envelope,CC,HMGCS2;REEP1;SLC25A53;CYP11A1;HSD3B2;DHCR7;ACSL4;PDK4
3657,GO:0042493,0.109413425541494,0.9615110198111,6,18,response to drug,BP,PNP;CDKN1A;GAS6;CLDN1;PDE4B;ITGA3
6300,GO:0097193,0.110288844888114,0.977709771310687,3,8,intrinsic apoptotic signaling pathway,BP,CDKN1A;PIK3R1;CASP4
775,GO:0005576,0.112142346583211,0.930741477992285,32,133,extracellular region,CC,ACTN2;PNP;LAMA1;NRTN;FRMPD1;RHOJ;DKK3;KITLG;RHOB;PRND;HEXB;CLDN11;MFGE8;LAMA5;ITGB5;CMBL;PRKACB;ITGB8;SDC4;GAS6;SERPINA5;DLL1;CRISPLD2;CASP4;PON2;ACSL4;DHH;ITGA3;AOX1;CTGF;CLDN3;DAAM2
3283,GO:0034754,0.113311314259434,0.969936236802707,4,11,cellular hormone metabolic process,BP,DKK3;HSD17B3;CYP11A1;HSD3B2
585,GO:0004197,0.11388832572206,0.996612853025046,1,2,cysteine-type endopeptidase activity,MF,CASP4
1355,GO:0008234,0.11388832572206,0.996612853025046,1,2,cysteine-type peptidase activity,MF,CASP4
5594,GO:0061702,0.11388832572206,0.996612853025046,1,2,inflammasome complex,CC,CASP4
6087,GO:0072559,0.11388832572206,0.996612853025046,1,2,NLRP3 inflammasome complex,CC,CASP4
6286,GO:0097153,0.11388832572206,0.996612853025046,1,2,cysteine-type endopeptidase activity involved in apoptotic process,MF,CASP4
6289,GO:0097169,0.11388832572206,0.996612853025046,1,2,AIM2 inflammasome complex,CC,CASP4
1268,GO:0007568,0.11442479800008,0.970451804718953,4,10,aging,BP,CDKN1A;CLDN1;FOXO4;CTGF
4875,GO:0051056,0.114721538928678,0.971543317117897,4,9,regulation of small GTPase mediated signal transduction,BP,RHOJ;KITLG;RHOB;ITGA3
1787,GO:0014032,0.115794158453056,0.979149922073244,3,6,neural crest cell development,BP,NRTN;KITLG;LAMA5
1788,GO:0014033,0.115794158453056,0.979149922073244,3,6,neural crest cell differentiation,BP,NRTN;KITLG;LAMA5
6732,GO:1902903,0.116536543626748,0.960899096259348,6,14,regulation of supramolecular fiber organization,BP,ACTN2;PIK3R1;PLEKHH2;SDC4;FHOD3;CTGF
4156,GO:0045216,0.118999530022549,0.958231549184105,6,16,cell-cell junction organization,BP,ACTN2;LAMA5;CAMSAP3;SDC4;CLDN1;CLDN3
4101,GO:0044877,0.120986289187815,0.944604720317991,10,29,macromolecular complex binding,MF,ACTN2;MYO7A;CDKN1A;PIK3R1;MFGE8;LAMA5;HMGN5;ITGA3;CTGF;ESPN
5207,GO:0060090,0.121554167048465,0.989887128459647,2,3,binding, bridging,MF,PIK3R1;GAS6
1039,GO:0006702,0.121623594549358,0.986095736582842,2,4,androgen biosynthetic process,BP,HSD17B3;HSD3B2
3834,GO:0043277,0.121790702267725,0.989854789213497,2,3,apoptotic cell clearance,BP,MFGE8;GAS6
1495,GO:0009408,0.122250859420261,0.989791749660045,2,3,response to heat,BP,CDKN1A;SLC52A3
8,GO:0000060,0.122413922017263,0.989769370669453,2,3,protein import into nucleus, translocation,BP,CDKN1A;GAS6
382,GO:0002694,0.123570331311309,0.955488993648773,6,17,regulation of leukocyte activation,BP,PNP;CDKN1A;PIK3R1;SDC4;GAS6;TICAM1
1206,GO:0007224,0.123593570201101,0.985727929067762,2,4,smoothened signaling pathway,BP,PRKACB;DHH
4953,GO:0051260,0.124913176051977,0.96663098514745,4,10,protein homooligomerization,BP,ACTN2;PRND;CLDN1;CLDN3
374,GO:0002684,0.124977055798095,0.946491741015989,8,26,positive regulation of immune system process,BP,PNP;CDKN1A;KITLG;PIK3R1;PRKACB;GAS6;TICAM1;PDE4B
1029,GO:0006687,0.126389136385695,0.989217318071885,2,3,glycosphingolipid metabolic process,BP,HEXB;ITGB8
1443,GO:0009108,0.126634113490222,0.965990254303534,4,10,coenzyme biosynthetic process,BP,PNP;ACSF2;ACSL4;PDK4
572,GO:0004064,0.128374632626856,1,1,1,arylesterase activity,MF,PON2
2223,GO:0019372,0.128374632626856,1,1,1,lipoxygenase pathway,BP,PON2
4393,GO:0046573,0.128374632626856,1,1,1,lactonohydrolase activity,MF,PON2
6456,GO:0102007,0.128374632626856,1,1,1,acyl-L-homoserine-lactone lactonohydrolase activity,MF,PON2
2197,GO:0019209,0.129950451909935,0.988712176564623,2,3,kinase activator activity,MF,CDKN1A;GAS6
2496,GO:0030295,0.129950451909935,0.988712176564623,2,3,protein kinase activator activity,MF,CDKN1A;GAS6
177,GO:0001817,0.132177042053999,0.956467041997544,5,14,regulation of cytokine production,BP,PIK3R1;GAS6;DLL1;TICAM1;PDE4B
4761,GO:0050764,0.133179755680495,0.983881126450067,2,4,regulation of phagocytosis,BP,MFGE8;GAS6
4762,GO:0050766,0.133179755680495,0.983881126450067,2,4,positive regulation of phagocytosis,BP,MFGE8;GAS6
2657,GO:0031100,0.135554650807496,0.973678266299148,3,6,animal organ regeneration,BP,CDKN1A;GAS6;CLDN1
1305,GO:0008022,0.136104324168149,0.98781581581019,2,3,protein C-terminus binding,MF,LAMA1;CTGF
2850,GO:0032233,0.136176066415862,0.987805190749363,2,3,positive regulation of actin filament bundle assembly,BP,SDC4;CTGF
5018,GO:0051496,0.136176066415862,0.987805190749363,2,3,positive regulation of stress fiber assembly,BP,SDC4;CTGF
2123,GO:0017015,0.137792439546466,0.98756473560746,2,3,regulation of transforming growth factor beta receptor signaling pathway,BP,DKK3;ITGA3
6867,GO:1903844,0.137792439546466,0.98756473560746,2,3,regulation of cellular response to transforming growth factor beta stimulus,BP,DKK3;ITGA3
1158,GO:0007045,0.139453174364744,0.976235743737946,3,5,cell-substrate adherens junction assembly,BP,ACTN2;LAMA5;SDC4
3210,GO:0034333,0.139453174364744,0.976235743737946,3,5,adherens junction assembly,BP,ACTN2;LAMA5;SDC4
4510,GO:0048041,0.139453174364744,0.976235743737946,3,5,focal adhesion assembly,BP,ACTN2;LAMA5;SDC4
6734,GO:1902905,0.140900342968864,0.969740467335897,3,7,positive regulation of supramolecular fiber organization,BP,ACTN2;SDC4;CTGF
1464,GO:0009166,0.140905485251393,0.98232431060251,2,4,nucleotide catabolic process,BP,PNP;PDE4B
6545,GO:1901292,0.140905485251393,0.98232431060251,2,4,nucleoside phosphate catabolic process,BP,PNP;PDE4B
1025,GO:0006664,0.142907309862279,0.981911005403591,2,4,glycolipid metabolic process,BP,HEXB;ITGB8
6805,GO:1903509,0.142907309862279,0.981911005403591,2,4,liposaccharide metabolic process,BP,HEXB;ITGB8
6616,GO:1901888,0.143913488864714,0.986635604902685,2,3,regulation of cell junction assembly,BP,SDC4;CLDN1
6617,GO:1901890,0.143913488864714,0.986635604902685,2,3,positive regulation of cell junction assembly,BP,SDC4;CLDN1
3075,GO:0032970,0.145650441207316,0.941633089033661,7,18,regulation of actin filament-based process,BP,ACTN2;PIK3R1;PLEKHH2;SDC4;FHOD3;PDE4B;CTGF
557,GO:0003854,0.146625622343466,1,1,1,3-beta-hydroxy-delta5-steroid dehydrogenase activity,MF,HSD3B2
1343,GO:0008203,0.14770546634386,0.965790166422731,3,8,cholesterol metabolic process,BP,HMGCS2;CYP11A1;DHCR7
6706,GO:1902652,0.14770546634386,0.965790166422731,3,8,secondary alcohol metabolic process,BP,HMGCS2;CYP11A1;DHCR7
2653,GO:0031093,0.147925810817838,0.986010652400184,2,3,platelet alpha granule lumen,CC,ACTN2;GAS6
4394,GO:0046578,0.148708343048202,0.980690320274329,2,4,regulation of Ras protein signal transduction,BP,KITLG;ITGA3
2113,GO:0016877,0.149240315251818,0.985803168803886,2,3,ligase activity, forming carbon-sulfur bonds,MF,ACSF2;ACSL4
2114,GO:0016878,0.149240315251818,0.985803168803886,2,3,acid-thiol ligase activity,MF,ACSF2;ACSL4
2432,GO:0030104,0.151166641646275,0.985496673079228,2,3,water homeostasis,BP,PRKACB;CLDN1
4824,GO:0050891,0.151166641646275,0.985496673079228,2,3,multicellular organismal water homeostasis,BP,PRKACB;CLDN1
1372,GO:0008333,0.152699991368238,0.985250629282453,2,3,endosome to lysosome transport,BP,GPRASP1;RHOB
2404,GO:0030018,0.152921216840636,0.968495113882368,3,6,Z disc,CC,ACTN2;FHOD3;PDE4B
2767,GO:0031674,0.152921216840636,0.968495113882368,3,6,I band,CC,ACTN2;FHOD3;PDE4B
4706,GO:0048864,0.153892329835885,0.96550925848241,3,7,stem cell development,BP,NRTN;KITLG;LAMA5
2451,GO:0030175,0.156230161752014,0.967468579146696,3,6,filopodium,CC,ACTN2;KITLG;ITGA3
1498,GO:0009411,0.157491547115717,0.984469919273575,2,3,response to UV,BP,CDKN1A;PIK3R1
1283,GO:0007605,0.158261029409141,0.955344220446049,4,9,sensory perception of sound,BP,MYO7A;HEXB;SLC52A3;ESPN
4843,GO:0050954,0.158261029409141,0.955344220446049,4,9,sensory perception of mechanical stimulus,BP,MYO7A;HEXB;SLC52A3;ESPN
3824,GO:0043256,0.158290836248926,1,2,2,laminin complex,CC,LAMA1;LAMA5
1036,GO:0006695,0.159176312557107,0.978401384172199,2,4,cholesterol biosynthetic process,BP,HMGCS2;DHCR7
1959,GO:0016126,0.159176312557107,0.978401384172199,2,4,sterol biosynthetic process,BP,HMGCS2;DHCR7
6707,GO:1902653,0.159176312557107,0.978401384172199,2,4,secondary alcohol biosynthetic process,BP,HMGCS2;DHCR7
1341,GO:0008201,0.159610351591519,0.961628346899311,3,8,heparin binding,MF,SERPINA5;CRISPLD2;CTGF
1368,GO:0008305,0.160263105208243,0.970683839867181,3,5,integrin complex,CC,ITGB5;ITGB8;ITGA3
6377,GO:0098636,0.160263105208243,0.970683839867181,3,5,protein complex involved in cell adhesion,CC,ITGB5;ITGB8;ITGA3
5017,GO:0051495,0.160660798422167,0.961252789836185,3,8,positive regulation of cytoskeleton organization,BP,ACTN2;SDC4;CTGF
