,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
4245,GO:0051716,0.0292696390340848,0.985453297467795,51,143,cellular response to stimulus,BP,RHPN1;TLE1;WNT7A;GJB2;PIK3CG;ACTN3;CLDN18;RABIF;BMP6;WNT3;HEY1;GJB6;WNT7B;JAG2;PMAIP1;AXIN1;MAPK12;WNT2;CDH1;SPTBN5;RAB40B;SPTB;RRAS2;FZD7;FGF8;VDR;CRB2;ARTN;AMOT;WNT5B;WNK4;DUSP5;INHBB;CCL20;PKN3;PKP1;FGF17;TSPAN15;HRAS;BMP4;GDNF;RAB38;PIK3CA;BMP7;FSTL3;SPTBN4;TSPAN13;NOTCH1;RND3;GUCY1B3;TF
4807,GO:0070306,0.029847064850843,1,3,3,lens fiber cell differentiation,BP,WNT7A;WNT7B;WNT5B
4808,GO:0070307,0.029847064850843,1,3,3,lens fiber cell development,BP,WNT7A;WNT7B;WNT5B
4450,GO:0060395,0.0300918410632632,0.997724938593308,4,5,SMAD protein signal transduction,BP,BMP6;INHBB;BMP4;BMP7
4911,GO:0071300,0.0303944800306294,0.996091345200685,5,7,cellular response to retinoic acid,BP,WNT3;WNT7B;WNT2;FZD7;WNT5B
3471,GO:0045595,0.0312057055826592,0.986255230558786,20,46,regulation of cell differentiation,BP,SCIN;WNT7A;CLDN18;BMP6;WNT3;HEY1;WNT7B;AXIN1;MAPK12;WNT2;FZD7;FGF8;VDR;CRB2;WNT5B;BMP4;GDNF;BMP7;FSTL3;NOTCH1
425,GO:0003197,0.0312120289215417,0.995953116225837,5,7,endocardial cushion development,BP,HEY1;FGF8;BMP4;BMP7;NOTCH1
3885,GO:0048736,0.0314656122544803,0.994585114317882,6,9,appendage development,BP,WNT7A;WNT3;FGF8;BMP4;BMP7;NOTCH1
4393,GO:0060173,0.0314656122544803,0.994585114317882,6,9,limb development,BP,WNT7A;WNT3;FGF8;BMP4;BMP7;NOTCH1
233,GO:0002088,0.031517389059294,0.995901169824609,5,7,lens development in camera-type eye,BP,WNT7A;WNT7B;WNT2;WNT5B;BMP4
3790,GO:0048471,0.0316110937834957,0.990415785779163,10,19,perinuclear region of cytoplasm,CC,GJB2;SYT5;AXIN1;CDH1;RAB40B;INHBB;PKN3;HRAS;TPD52;TF
2104,GO:0030858,0.0317699298143232,0.995858079549381,5,7,positive regulation of epithelial cell differentiation,BP,BMP6;VDR;BMP4;GDNF;NOTCH1
1020,GO:0007417,0.032372296778581,0.988245196886255,13,27,central nervous system development,BP,WNT7A;WNT3;WNT7B;AXIN1;POU3F1;WNT2;CDH1;FGF8;BMP4;BMP7;DRP2;SPTBN4;NOTCH1
2325,GO:0032259,0.0324443828983922,1,3,3,methylation,BP,RAB3D;PIK3CA;PNMT
448,GO:0003272,0.0327957202080441,0.997442050276234,4,5,endocardial cushion formation,BP,HEY1;FGF8;BMP7;NOTCH1
1921,GO:0030004,0.033728855922745,1,3,3,cellular monovalent inorganic cation homeostasis,BP,RAB39A;RAB38;RAB20
2056,GO:0030641,0.033728855922745,1,3,3,regulation of cellular pH,BP,RAB39A;RAB38;RAB20
3557,GO:0045851,0.033728855922745,1,3,3,pH reduction,BP,RAB39A;RAB38;RAB20
4197,GO:0051452,0.033728855922745,1,3,3,intracellular pH reduction,BP,RAB39A;RAB38;RAB20
4198,GO:0051453,0.033728855922745,1,3,3,regulation of intracellular pH,BP,RAB39A;RAB38;RAB20
5312,GO:0090383,0.033728855922745,1,3,3,phagosome acidification,BP,RAB39A;RAB38;RAB20
3084,GO:0043087,0.0344498638529636,0.988004082804476,12,24,regulation of GTPase activity,BP,RABIF;AXIN1;SPTBN5;SPTB;FGF8;ARTN;AMOT;CCL20;FGF17;HRAS;GDNF;SPTBN4
3846,GO:0048638,0.0349993284594403,0.99103729899464,8,14,regulation of developmental growth,BP,ACTN3;WNT3;WNT2;FGF8;BMP4;PIK3CA;SPTBN4;NOTCH1
1023,GO:0007423,0.0355559488513847,0.986878759295114,13,27,sensory organ development,BP,WNT7A;GJB2;BMP6;GJB6;WNT7B;JAG2;AXIN1;WNT2;FGF8;WNT5B;BMP4;BMP7;NOTCH1
3804,GO:0048518,0.0366572022113701,0.980829602458607,41,111,positive regulation of biological process,BP,MAGEC2;SCIN;TLE1;WNT7A;PIK3CG;ACTN3;BMP6;WNT3;HEY1;WNT7B;JAG2;PMAIP1;AXIN1;POU3F1;MAPK12;WNT2;CDH1;RRAS2;FZD7;FGF8;VDR;CRB2;ARTN;AMOT;WNT5B;DUSP5;INHBB;CCL20;PKP1;FGF17;HRAS;BMP4;RAB3D;GDNF;RNF144A;PIK3CA;BMP7;FSTL3;SPTBN4;NOTCH1;TF
368,GO:0003002,0.0366832758560699,0.988541335365149,10,19,regionalization,BP,WNT7A;WNT3;WNT7B;AXIN1;WNT2;FGF8;CRB2;BMP4;GDNF;NOTCH1
2036,GO:0030509,0.0374193041625852,0.991296168964998,7,12,BMP signaling pathway,BP,BMP6;FGF8;CRB2;BMP4;BMP7;FSTL3;NOTCH1
5000,GO:0071772,0.0374193041625852,0.991296168964998,7,12,response to BMP,BP,BMP6;FGF8;CRB2;BMP4;BMP7;FSTL3;NOTCH1
5001,GO:0071773,0.0374193041625852,0.991296168964998,7,12,cellular response to BMP stimulus,BP,BMP6;FGF8;CRB2;BMP4;BMP7;FSTL3;NOTCH1
5453,GO:0098772,0.0375545518955017,0.984037456939095,17,38,molecular function regulator,MF,WNT7A;RABIF;WNT3;AXIN1;WNT2;SPTBN5;SPTB;FGF8;CRB2;ARTN;WNK4;FGF17;GDNF;PIK3CA;SPTBN4;TSPAN13;NOTCH1
2396,GO:0032501,0.0378642063422612,0.980895690905105,53,152,multicellular organismal process,BP,SLC2A14;SCIN;TLE1;WNT7A;GJB2;PIK3CG;ACTN3;CLDN18;GJA3;BMP6;WNT3;HEY1;GJB6;WNT7B;JAG2;KCNG2;AXIN1;POU3F1;MAPK12;WNT2;CDH1;SPTBN5;SPTB;RRAS2;FZD7;FGF8;VDR;CRB2;ARTN;DSG3;AMOT;WNT5B;WNK4;DUSP5;INHBB;CCL20;PKN3;PKP1;FGF17;HRAS;BMP4;RAB3D;KCNK6;GDNF;PIK3CA;BMP7;DRP2;FSTL3;TPD52;SPTBN4;NOTCH1;GUCY1B3;TF
4754,GO:0065009,0.0380702273250559,0.980958102158625,28,70,regulation of molecular function,BP,MAGEC2;PIK3CG;RABIF;HEY1;WNT7B;PMAIP1;AXIN1;MAPK12;WNT2;SPTBN5;SPTB;FGF8;VDR;CRB2;ARTN;AMOT;WNK4;DUSP5;CCL20;FGF17;HRAS;BMP4;GDNF;PIK3CA;BMP7;SPTBN4;TSPAN13;NOTCH1
88,GO:0001505,0.0383476640892673,1,3,3,regulation of neurotransmitter levels,BP,WNT7A;SYT5;GDNF
864,GO:0006836,0.0383476640892673,1,3,3,neurotransmitter transport,BP,WNT7A;SYT5;GDNF
5496,GO:0099531,0.0383476640892673,1,3,3,presynaptic process involved in chemical synaptic transmission,BP,WNT7A;SYT5;GDNF
1263,GO:0009952,0.0397569075871659,0.99061035704704,7,12,anterior/posterior pattern specification,BP,WNT3;AXIN1;WNT2;FGF8;CRB2;BMP4;NOTCH1
4367,GO:0060070,0.0419474189022027,0.987376735593822,9,17,canonical Wnt signaling pathway,BP,WNT7A;WNT3;WNT7B;AXIN1;WNT2;FZD7;FGF8;WNT5B;NOTCH1
1013,GO:0007389,0.0423277538357425,0.985347509236496,11,22,pattern specification process,BP,WNT7A;WNT3;WNT7B;AXIN1;WNT2;FGF8;CRB2;BMP4;GDNF;BMP7;NOTCH1
171,GO:0001890,0.0424967088219274,0.991162716724584,6,10,placenta development,BP,GJB2;HEY1;WNT7B;WNT2;VDR;BMP7
3945,GO:0050679,0.0429349103431103,0.989659813552507,7,12,positive regulation of epithelial cell proliferation,BP,WNT7A;BMP6;WNT2;FZD7;HRAS;BMP4;NOTCH1
5426,GO:0098588,0.043722875577351,0.980096964225226,19,44,bounding membrane of organelle,CC,WNT7A;SYT5;WNT3;WNT7B;PMAIP1;SPTBN5;RAB39A;FZD7;WNT5B;PKP1;TSPAN15;HRAS;RAB3D;RNF144A;RAB38;NOTCH1;RND3;RAB20;TF
3593,GO:0045995,0.0443180079148423,0.987513067607485,8,15,regulation of embryonic development,BP,WNT2;FZD7;CRB2;AMOT;BMP4;GDNF;BMP7;NOTCH1
158,GO:0001837,0.044583614965317,0.990603462722727,6,10,epithelial to mesenchymal transition,BP,HEY1;WNT2;FGF8;CRB2;BMP7;NOTCH1
2063,GO:0030666,0.0447015195338188,0.989122651949947,7,12,endocytic vesicle membrane,CC,WNT7A;WNT3;WNT7B;RAB39A;WNT5B;RAB38;RAB20
1956,GO:0030139,0.0451833686262715,0.986179872440281,9,17,endocytic vesicle,CC,WNT7A;WNT3;WNT7B;RAB39A;AMOT;WNT5B;RAB38;RAB20;TF
3212,GO:0043547,0.0453131958216004,0.984103781962769,11,22,positive regulation of GTPase activity,BP,RABIF;AXIN1;SPTBN5;SPTB;FGF8;ARTN;CCL20;FGF17;HRAS;GDNF;SPTBN4
3064,GO:0043009,0.0466680067920652,0.983262082033888,11,23,chordate embryonic development,BP,HEY1;WNT7B;JAG2;AXIN1;WNT2;FGF8;CRB2;AMOT;BMP4;BMP7;NOTCH1
5635,GO:1901701,0.0470175670464886,0.979592470110811,16,37,cellular response to oxygen-containing compound,BP,GJB2;PIK3CG;BMP6;WNT3;GJB6;WNT7B;WNT2;CDH1;FZD7;VDR;WNT5B;INHBB;CCL20;PIK3CA;BMP7;GUCY1B3
3838,GO:0048608,0.0474799687121786,0.981348790955968,13,28,reproductive structure development,BP,WNT7A;GJB2;BMP6;HEY1;WNT7B;WNT2;FGF8;VDR;INHBB;BMP4;BMP7;FSTL3;NOTCH1
4729,GO:0061458,0.0474799687121786,0.981348790955968,13,28,reproductive system development,BP,WNT7A;GJB2;BMP6;HEY1;WNT7B;WNT2;FGF8;VDR;INHBB;BMP4;BMP7;FSTL3;NOTCH1
2943,GO:0042221,0.0475683808676925,0.974672293712704,34,90,response to chemical,BP,WNT7A;GJB2;PIK3CG;CLDN18;BMP6;WNT3;HEY1;GJB6;WNT7B;PMAIP1;WNT2;CDH1;SPTBN5;SPTB;FZD7;FGF8;VDR;CRB2;ARTN;AMOT;WNT5B;INHBB;CCL20;FGF17;HRAS;BMP4;GDNF;PIK3CA;BMP7;FSTL3;SPTBN4;NOTCH1;GUCY1B3;TF
3870,GO:0048699,0.047703221537994,0.977144725335161,21,51,generation of neurons,BP,WNT7A;BMP6;WNT3;WNT7B;JAG2;AXIN1;WNT2;CDH1;SPTBN5;SPTB;FZD7;FGF8;ARTN;WNT5B;HRAS;BMP4;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
4111,GO:0051179,0.0479344059363824,0.97445182218641,48,136,localization,BP,SLC2A14;SCIN;WNT7A;GJB2;PIK3CG;SYT5;CLDN18;RABIF;GJA3;BMP6;WNT3;JAG2;PMAIP1;KCNG2;CDH1;SPTBN5;RAB40B;RAB39A;SPTB;RRAS2;FZD7;FGF8;VDR;CRB2;ARTN;AMOT;WNT5B;WNK4;INHBB;CCL20;PKN3;PKP1;TSPAN15;HRAS;BMP4;RAB3D;KCNK6;CLDN15;GDNF;RAB38;PIK3CA;BMP7;TPD52;SPTBN4;TSPAN13;NOTCH1;RAB20;TF
1030,GO:0007498,0.0480028270083082,0.989669547134759,6,10,mesoderm development,BP,WNT3;AXIN1;FGF8;CRB2;BMP4;BMP7
955,GO:0007165,0.0480799131247478,0.974275765143368,47,132,signal transduction,BP,RHPN1;TLE1;WNT7A;PIK3CG;ACTN3;CLDN18;RABIF;BMP6;WNT3;HEY1;WNT7B;JAG2;PMAIP1;AXIN1;MAPK12;WNT2;SPTBN5;RAB40B;SPTB;RRAS2;FZD7;FGF8;VDR;CRB2;ARTN;AMOT;WNT5B;WNK4;DUSP5;INHBB;CCL20;PKN3;PKP1;FGF17;TSPAN15;HRAS;BMP4;GDNF;RAB38;PIK3CA;BMP7;FSTL3;SPTBN4;TSPAN13;NOTCH1;RND3;GUCY1B3
428,GO:0003205,0.0484245464275359,0.989552876413026,6,10,cardiac chamber development,BP,HEY1;WNT2;FGF8;BMP4;BMP7;NOTCH1
1598,GO:0016202,0.0485623550811813,0.989514681377234,6,10,regulation of striated muscle tissue development,BP,ACTN3;WNT2;FZD7;FGF8;BMP4;NOTCH1
3843,GO:0048634,0.0485623550811813,0.989514681377234,6,10,regulation of muscle organ development,BP,ACTN3;WNT2;FZD7;FGF8;BMP4;NOTCH1
5643,GO:1901861,0.0485623550811813,0.989514681377234,6,10,regulation of muscle tissue development,BP,ACTN3;WNT2;FZD7;FGF8;BMP4;NOTCH1
