,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
714,GO:0008202,0.070435946005885,0.98377138940405,5,11,steroid metabolic process,BP,CYP11A1;HSD3B2;HSD17B3;HSD17B11;DHCR7
423,GO:0006026,0.0743302949094096,1,2,2,aminoglycan catabolic process,BP,HEXB;IDUA
424,GO:0006027,0.0743302949094096,1,2,2,glycosaminoglycan catabolic process,BP,HEXB;IDUA
1385,GO:0030204,0.0743302949094096,1,2,2,chondroitin sulfate metabolic process,BP,HEXB;IDUA
1387,GO:0030207,0.0743302949094096,1,2,2,chondroitin sulfate catabolic process,BP,HEXB;IDUA
2470,GO:0050654,0.0743302949094096,1,2,2,chondroitin sulfate proteoglycan metabolic process,BP,HEXB;IDUA
3300,GO:1903510,0.0743302949094096,1,2,2,mucopolysaccharide metabolic process,BP,HEXB;IDUA
907,GO:0010557,0.0764041212542204,0.986853398810942,4,7,positive regulation of macromolecule biosynthetic process,BP,HEXB;TICAM1;RBMS3;RNASEL
367,GO:0005635,0.0799917790904698,0.99320587788894,2,4,nuclear envelope,CC,DHCR7;IFI27
1168,GO:0016787,0.0836201264040822,0.972803043571058,7,21,hydrolase activity,MF,HEXB;CMBL;CASP4;PON2;RNASEL;ASAH2;IDUA
386,GO:0005773,0.0899728390086922,0.980849581743827,4,9,vacuole,CC,HEXB;TICAM1;PON2;IDUA
2582,GO:0051173,0.0912070960999699,0.981597265757003,4,8,positive regulation of nitrogen compound metabolic process,BP,HEXB;TICAM1;RBMS3;RNASEL
1419,GO:0030539,0.0920668231999927,1,1,1,male genitalia development,BP,HSD17B3
2373,GO:0047035,0.0920668231999927,1,1,1,testosterone dehydrogenase (NAD+) activity,MF,HSD17B3
2374,GO:0047045,0.0920668231999927,1,1,1,testosterone 17-beta-dehydrogenase (NADP+) activity,MF,HSD17B3
1995,GO:0043094,0.0928943388370117,1,2,2,cellular metabolic compound salvage,BP,PNP;MRI1
537,GO:0006702,0.0937789967331049,0.993638586265629,2,3,androgen biosynthetic process,BP,HSD3B2;HSD17B3
609,GO:0006955,0.0948020038773264,0.970837674088225,6,17,immune response,BP,PNP;HEXB;TICAM1;CASP4;IFI27;RNASEL
2100,GO:0044249,0.105390874947372,0.954879869566582,14,51,cellular biosynthetic process,BP,ACSF2;PNP;HEXB;MRI1;CYP11A1;HSD3B2;TICAM1;RBMS3;HSD17B3;PDK4;HSD17B11;BDH2;IFI27;RNASEL
1719,GO:0034340,0.105486974650374,0.992294641416421,2,3,response to type I interferon,BP,IFI27;RNASEL
2746,GO:0060337,0.105486974650374,0.992294641416421,2,3,type I interferon signaling pathway,BP,IFI27;RNASEL
2908,GO:0071357,0.105486974650374,0.992294641416421,2,3,cellular response to type I interferon,BP,IFI27;RNASEL
232,GO:0003824,0.10555527194328,0.956158633736101,18,69,catalytic activity,MF,ACSF2;PNP;HEXB;MRI1;CMBL;CYP11A1;HSD3B2;CASP4;HSD17B3;PDK4;AOX1;PON2;HSD17B11;DHCR7;BDH2;RNASEL;ASAH2;IDUA
27,GO:0000323,0.106320069390124,0.98097914927357,3,7,lytic vacuole,CC,HEXB;PON2;IDUA
381,GO:0005764,0.106320069390124,0.98097914927357,3,7,lysosome,CC,HEXB;PON2;IDUA
600,GO:0006915,0.106884550384948,0.96939497189815,5,14,apoptotic process,BP,TICAM1;CASP4;PDK4;IFI27;ASAH2
463,GO:0006357,0.10765459542322,0.982175919425563,3,6,regulation of transcription from RNA polymerase II promoter,BP,HEXB;IFI27;RNASEL
2998,GO:0072593,0.12095607383485,0.98168131005321,3,5,reactive oxygen species metabolic process,BP,TICAM1;PDK4;AOX1
2921,GO:0071417,0.129005171346969,0.979821769580017,3,5,cellular response to organonitrogen compound,BP,CASP4;PDK4;RNASEL
3187,GO:1901653,0.129005171346969,0.979821769580017,3,5,cellular response to peptide,BP,CASP4;PDK4;RNASEL
3198,GO:1901699,0.129005171346969,0.979821769580017,3,5,cellular response to nitrogen compound,BP,CASP4;PDK4;RNASEL
2810,GO:0070059,0.129050910303005,1,1,1,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,BP,CASP4
2994,GO:0072557,0.129050910303005,1,1,1,IPAF inflammasome complex,CC,CASP4
3061,GO:0097194,0.129050910303005,1,1,1,execution phase of apoptosis,BP,CASP4
3062,GO:0097200,0.129050910303005,1,1,1,cysteine-type endopeptidase activity involved in execution phase of apoptosis,MF,CASP4
3339,GO:1904645,0.129050910303005,1,1,1,response to beta-amyloid,BP,CASP4
3340,GO:1904646,0.129050910303005,1,1,1,cellular response to beta-amyloid,BP,CASP4
279,GO:0004553,0.137879282156831,0.988021469501676,2,3,hydrolase activity, hydrolyzing O-glycosyl compounds,MF,HEXB;IDUA
827,GO:0009311,0.137879282156831,0.988021469501676,2,3,oligosaccharide metabolic process,BP,HEXB;IDUA
1172,GO:0016798,0.137879282156831,0.988021469501676,2,3,hydrolase activity, acting on glycosyl bonds,MF,HEXB;IDUA
2990,GO:0072523,0.139031156582891,0.987854655018062,2,3,purine-containing compound catabolic process,BP,PNP;AOX1
526,GO:0006665,0.142058888178047,0.987411332391567,2,3,sphingolipid metabolic process,BP,HEXB;ASAH2
527,GO:0006672,0.142058888178047,0.987411332391567,2,3,ceramide metabolic process,BP,HEXB;ASAH2
2588,GO:0051188,0.145242081404759,0.962572652807655,4,9,cofactor biosynthetic process,BP,ACSF2;PNP;PDK4;BDH2
2457,GO:0048806,0.146714505095076,0.994441682130031,1,2,genitalia development,BP,HSD17B3
465,GO:0006366,0.149630873529381,0.968464788446834,3,7,transcription from RNA polymerase II promoter,BP,HEXB;IFI27;RNASEL
3057,GO:0097190,0.14973582368115,0.965509336934898,3,9,apoptotic signaling pathway,BP,TICAM1;CASP4;IFI27
2185,GO:0045087,0.15057668659465,0.956882638098403,4,12,innate immune response,BP,TICAM1;CASP4;IFI27;RNASEL
723,GO:0008219,0.155284030512193,0.948523615532121,5,15,cell death,BP,TICAM1;CASP4;PDK4;IFI27;ASAH2
994,GO:0012501,0.155284030512193,0.948523615532121,5,15,programmed cell death,BP,TICAM1;CASP4;PDK4;IFI27;ASAH2
1289,GO:0019867,0.15625958246162,0.979848673892199,2,4,outer membrane,CC,DHCR7;IFI27
1530,GO:0031968,0.15625958246162,0.979848673892199,2,4,organelle outer membrane,CC,DHCR7;IFI27
3156,GO:1901136,0.156505713956837,0.966272302786637,3,7,carbohydrate derivative catabolic process,BP,PNP;HEXB;IDUA
3186,GO:1901652,0.160839823586285,0.967553577986686,3,6,response to peptide,BP,CASP4;PDK4;RNASEL
517,GO:0006643,0.161643532504351,0.978685455763232,2,4,membrane lipid metabolic process,BP,HEXB;ASAH2
888,GO:0010008,0.162128448543534,0.984295265140493,2,3,endosome membrane,CC,SNX21;TICAM1
2138,GO:0044440,0.162128448543534,0.984295265140493,2,3,endosomal part,CC,SNX21;TICAM1
2140,GO:0044445,0.164779368499595,0.977994772098096,2,4,cytosolic part,CC,TICAM1;CASP4
598,GO:0006913,0.16605369401669,0.992797743510099,1,2,nucleocytoplasmic transport,BP,IFI27
1573,GO:0032386,0.16605369401669,0.992797743510099,1,2,regulation of intracellular transport,BP,IFI27
1671,GO:0033157,0.16605369401669,0.992797743510099,1,2,regulation of intracellular protein transport,BP,IFI27
2340,GO:0046822,0.16605369401669,0.992797743510099,1,2,regulation of nucleocytoplasmic transport,BP,IFI27
2578,GO:0051169,0.16605369401669,0.992797743510099,1,2,nuclear transport,BP,IFI27
2749,GO:0060341,0.16605369401669,0.992797743510099,1,2,regulation of cellular localization,BP,IFI27
3327,GO:1903827,0.16605369401669,0.992797743510099,1,2,regulation of cellular protein localization,BP,IFI27
2703,GO:0055080,0.169273853079404,0.964943148117741,3,6,cation homeostasis,BP,HEXB;PDK4;BDH2
3103,GO:0098771,0.169273853079404,0.964943148117741,3,6,inorganic ion homeostasis,BP,HEXB;PDK4;BDH2
607,GO:0006952,0.16951599668819,0.941976803443363,5,15,defense response,BP,TICAM1;CASP4;AOX1;IFI27;RNASEL
3197,GO:1901698,0.170161009647111,0.951276514217288,4,10,response to nitrogen compound,BP,TICAM1;CASP4;PDK4;RNASEL
290,GO:0004672,0.172089060628272,0.98263409458997,2,3,protein kinase activity,MF,PDK4;RNASEL
2009,GO:0043202,0.175530767803631,0.975553124722382,2,4,lysosomal lumen,CC,HEXB;IDUA
256,GO:0004197,0.177678583363069,0.991696276718933,1,2,cysteine-type endopeptidase activity,MF,CASP4
725,GO:0008234,0.177678583363069,0.991696276718933,1,2,cysteine-type peptidase activity,MF,CASP4
2801,GO:0061702,0.177678583363069,0.991696276718933,1,2,inflammasome complex,CC,CASP4
2996,GO:0072559,0.177678583363069,0.991696276718933,1,2,NLRP3 inflammasome complex,CC,CASP4
3053,GO:0097153,0.177678583363069,0.991696276718933,1,2,cysteine-type endopeptidase activity involved in apoptotic process,MF,CASP4
3056,GO:0097169,0.177678583363069,0.991696276718933,1,2,AIM2 inflammasome complex,CC,CASP4
2928,GO:0071495,0.180439762654085,0.961367243148645,3,6,cellular response to endogenous stimulus,BP,CASP4;PDK4;RNASEL
2161,GO:0044711,0.19112962054186,0.910251820447638,10,35,single-organism biosynthetic process,BP,PNP;HEXB;MRI1;CYP11A1;HSD3B2;HSD17B3;PDK4;HSD17B11;DHCR7;BDH2
3071,GO:0097367,0.191162454710711,0.944558870757336,4,9,carbohydrate derivative binding,MF,ACSF2;PNP;PDK4;RNASEL
706,GO:0008152,0.192650868150976,0.930311318002144,23,99,metabolic process,BP,ACSF2;PNP;HEXB;MRI1;CMBL;CYP11A1;HSD3B2;TICAM1;ACCS;CASP4;RBMS3;HSD17B3;PDK4;AOX1;PON2;HSD17B11;DHCR7;BDH2;IFI27;RNASEL;WDR45;ASAH2;IDUA
599,GO:0006914,0.193527361610005,0.978799306606287,2,3,autophagy,BP,TICAM1;WDR45
420,GO:0006022,0.198148930429395,0.977925915990358,2,3,aminoglycan metabolic process,BP,HEXB;IDUA
425,GO:0006029,0.198148930429395,0.977925915990358,2,3,proteoglycan metabolic process,BP,HEXB;IDUA
1384,GO:0030203,0.198148930429395,0.977925915990358,2,3,glycosaminoglycan metabolic process,BP,HEXB;IDUA
246,GO:0004064,0.199034109743147,1,1,1,arylesterase activity,MF,PON2
1257,GO:0019372,0.199034109743147,1,1,1,lipoxygenase pathway,BP,PON2
2322,GO:0046573,0.199034109743147,1,1,1,lactonohydrolase activity,MF,PON2
3129,GO:0102007,0.199034109743147,1,1,1,acyl-L-homoserine-lactone lactonohydrolase activity,MF,PON2
144,GO:0002376,0.19938110736264,0.918728413464382,6,22,immune system process,BP,PNP;HEXB;TICAM1;CASP4;IFI27;RNASEL
1265,GO:0019439,0.199706215740316,0.948753519239213,3,8,aromatic compound catabolic process,BP,PNP;AOX1;PON2
387,GO:0005775,0.203278923855094,0.964457954451044,2,5,vacuolar lumen,CC,HEXB;IDUA
2135,GO:0044437,0.203278923855094,0.964457954451044,2,5,vacuolar part,CC,HEXB;IDUA
137,GO:0002263,0.204437870889348,0.949475267713486,3,7,cell activation involved in immune response,BP,PNP;HEXB;TICAM1
139,GO:0002275,0.204437870889348,0.949475267713486,3,7,myeloid cell activation involved in immune response,BP,PNP;HEXB;TICAM1
143,GO:0002366,0.204437870889348,0.949475267713486,3,7,leukocyte activation involved in immune response,BP,PNP;HEXB;TICAM1
3174,GO:1901565,0.206259470833082,0.932580584411877,4,12,organonitrogen compound catabolic process,BP,PNP;HEXB;AOX1;IDUA
1187,GO:0016860,0.206989979744777,0.967753298438579,2,4,intramolecular oxidoreductase activity,MF,MRI1;HSD3B2
12,GO:0000166,0.213510929349646,0.916654054574287,6,15,nucleotide binding,MF,ACSF2;PDK4;AOX1;DHCR7;BDH2;RNASEL
3163,GO:1901265,0.213510929349646,0.916654054574287,6,15,nucleoside phosphate binding,MF,ACSF2;PDK4;AOX1;DHCR7;BDH2;RNASEL
3169,GO:1901361,0.21481029279633,0.942741109386747,3,8,organic cyclic compound catabolic process,BP,PNP;AOX1;HSD17B11
1122,GO:0016491,0.216204367841613,0.904909611574349,7,24,oxidoreductase activity,MF,CYP11A1;HSD3B2;HSD17B3;AOX1;HSD17B11;DHCR7;BDH2
919,GO:0010629,0.221947623784567,0.982500943103925,1,3,negative regulation of gene expression,BP,IFI27
233,GO:0003854,0.223784165249077,1,1,1,3-beta-hydroxy-delta5-steroid dehydrogenase activity,MF,HSD3B2
394,GO:0005790,0.223784165249077,1,1,1,smooth endoplasmic reticulum,CC,HSD3B2
540,GO:0006705,0.223784165249077,1,1,1,mineralocorticoid biosynthetic process,BP,HSD3B2
721,GO:0008212,0.223784165249077,1,1,1,mineralocorticoid metabolic process,BP,HSD3B2
1449,GO:0030868,0.223784165249077,1,1,1,smooth endoplasmic reticulum membrane,CC,HSD3B2
3073,GO:0097425,0.223784165249077,1,1,1,smooth endoplasmic reticulum part,CC,HSD3B2
1647,GO:0032869,0.226592253987315,0.972181271247305,2,3,cellular response to insulin stimulus,BP,PDK4;RNASEL
2111,GO:0044273,0.23133519992504,0.96104223316974,2,4,sulfur compound catabolic process,BP,HEXB;IDUA
2066,GO:0043603,0.232540298919216,0.919846708361757,4,12,cellular amide metabolic process,BP,HEXB;RBMS3;BDH2;ASAH2
182,GO:0002696,0.235888457800367,0.959721041092197,2,4,positive regulation of leukocyte activation,BP,PNP;TICAM1
1655,GO:0032943,0.235888457800367,0.959721041092197,2,4,mononuclear cell proliferation,BP,PNP;TICAM1
1656,GO:0032944,0.235888457800367,0.959721041092197,2,4,regulation of mononuclear cell proliferation,BP,PNP;TICAM1
1657,GO:0032946,0.235888457800367,0.959721041092197,2,4,positive regulation of mononuclear cell proliferation,BP,PNP;TICAM1
2331,GO:0046649,0.235888457800367,0.959721041092197,2,4,lymphocyte activation,BP,PNP;TICAM1
2332,GO:0046651,0.235888457800367,0.959721041092197,2,4,lymphocyte proliferation,BP,PNP;TICAM1
2476,GO:0050670,0.235888457800367,0.959721041092197,2,4,regulation of lymphocyte proliferation,BP,PNP;TICAM1
2477,GO:0050671,0.235888457800367,0.959721041092197,2,4,positive regulation of lymphocyte proliferation,BP,PNP;TICAM1
2532,GO:0050867,0.235888457800367,0.959721041092197,2,4,positive regulation of cell activation,BP,PNP;TICAM1
2606,GO:0051249,0.235888457800367,0.959721041092197,2,4,regulation of lymphocyte activation,BP,PNP;TICAM1
2607,GO:0051251,0.235888457800367,0.959721041092197,2,4,positive regulation of lymphocyte activation,BP,PNP;TICAM1
2856,GO:0070661,0.235888457800367,0.959721041092197,2,4,leukocyte proliferation,BP,PNP;TICAM1
2857,GO:0070663,0.235888457800367,0.959721041092197,2,4,regulation of leukocyte proliferation,BP,PNP;TICAM1
2858,GO:0070665,0.235888457800367,0.959721041092197,2,4,positive regulation of leukocyte proliferation,BP,PNP;TICAM1
846,GO:0009615,0.237618451709167,0.959213568517816,2,4,response to virus,BP,TICAM1;RNASEL
2661,GO:0051607,0.237618451709167,0.959213568517816,2,4,defense response to virus,BP,TICAM1;RNASEL
3085,GO:0098542,0.237618451709167,0.959213568517816,2,4,defense response to other organism,BP,TICAM1;RNASEL
1829,GO:0036094,0.23790712656863,0.88932914062387,8,24,small molecule binding,MF,ACSF2;PNP;ACCS;PDK4;AOX1;DHCR7;BDH2;RNASEL
1484,GO:0031328,0.23796004729999,0.918807845937339,4,11,positive regulation of cellular biosynthetic process,BP,HEXB;TICAM1;RBMS3;RNASEL
134,GO:0002252,0.238178299819017,0.918699313245036,4,11,immune effector process,BP,PNP;HEXB;TICAM1;RNASEL
3088,GO:0098588,0.238446543107194,0.906937666102361,5,15,bounding membrane of organelle,CC,SNX21;HSD3B2;TICAM1;DHCR7;IFI27
3168,GO:1901360,0.239253293499087,0.87588908425995,12,48,organic cyclic compound metabolic process,BP,PNP;HEXB;CYP11A1;HSD3B2;TICAM1;HSD17B3;AOX1;HSD17B11;DHCR7;BDH2;IFI27;RNASEL
995,GO:0012505,0.245047312016756,0.877725309118333,9,37,endomembrane system,CC,PNP;HEXB;SNX21;HSD3B2;TICAM1;CASP4;HSD17B3;DHCR7;IFI27
260,GO:0004303,0.251095468229799,1,1,1,estradiol 17-beta-dehydrogenase activity,MF,HSD17B11
541,GO:0006706,0.251095468229799,1,1,1,steroid catabolic process,BP,HSD17B11
542,GO:0006710,0.251095468229799,1,1,1,androgen catabolic process,BP,HSD17B11
1917,GO:0042447,0.251095468229799,1,1,1,hormone catabolic process,BP,HSD17B11
759,GO:0008610,0.255236845270328,0.881307286805537,7,24,lipid biosynthetic process,BP,HEXB;CYP11A1;HSD3B2;HSD17B3;PDK4;HSD17B11;DHCR7
915,GO:0010604,0.255337316202498,0.895361941492011,5,17,positive regulation of macromolecule metabolic process,BP,HEXB;TICAM1;RBMS3;IFI27;RNASEL
3200,GO:1901701,0.255710871289698,0.912133855003501,4,10,cellular response to oxygen-containing compound,BP,TICAM1;CASP4;PDK4;RNASEL
3171,GO:1901363,0.25653564870764,0.869252405619969,10,34,heterocyclic compound binding,MF,ACSF2;PNP;CYP11A1;ACCS;RBMS3;PDK4;AOX1;DHCR7;BDH2;RNASEL
66,GO:0001573,0.257320327663885,1,1,1,ganglioside metabolic process,BP,HEXB
77,GO:0001669,0.257320327663885,1,1,1,acrosomal vesicle,CC,HEXB
281,GO:0004563,0.257320327663885,1,1,1,beta-N-acetylhexosaminidase activity,MF,HEXB
530,GO:0006689,0.257320327663885,1,1,1,ganglioside catabolic process,BP,HEXB
624,GO:0007040,0.257320327663885,1,1,1,lysosome organization,BP,HEXB
648,GO:0007272,0.257320327663885,1,1,1,ensheathment of neurons,BP,HEXB
654,GO:0007338,0.257320327663885,1,1,1,single fertilization,BP,HEXB
655,GO:0007341,0.257320327663885,1,1,1,penetration of zona pellucida,BP,HEXB
681,GO:0007617,0.257320327663885,1,1,1,mating behavior,BP,HEXB
682,GO:0007618,0.257320327663885,1,1,1,mating,BP,HEXB
683,GO:0007619,0.257320327663885,1,1,1,courtship behavior,BP,HEXB
686,GO:0007626,0.257320327663885,1,1,1,locomotory behavior,BP,HEXB
692,GO:0008049,0.257320327663885,1,1,1,male courtship behavior,BP,HEXB
739,GO:0008347,0.257320327663885,1,1,1,glial cell migration,BP,HEXB
742,GO:0008366,0.257320327663885,1,1,1,axon ensheathment,BP,HEXB
828,GO:0009313,0.257320327663885,1,1,1,oligosaccharide catabolic process,BP,HEXB
840,GO:0009566,0.257320327663885,1,1,1,fertilization,BP,HEXB
1064,GO:0015929,0.257320327663885,1,1,1,hexosaminidase activity,MF,HEXB
1238,GO:0019098,0.257320327663885,1,1,1,reproductive behavior,BP,HEXB
1389,GO:0030212,0.257320327663885,1,1,1,hyaluronan metabolic process,BP,HEXB
1390,GO:0030214,0.257320327663885,1,1,1,hyaluronan catabolic process,BP,HEXB
1902,GO:0042339,0.257320327663885,1,1,1,keratan sulfate metabolic process,BP,HEXB
1903,GO:0042340,0.257320327663885,1,1,1,keratan sulfate catabolic process,BP,HEXB
1931,GO:0042552,0.257320327663885,1,1,1,myelination,BP,HEXB
2068,GO:0043615,0.257320327663885,1,1,1,astrocyte cell migration,BP,HEXB
2157,GO:0044706,0.257320327663885,1,1,1,multi-multicellular organism process,BP,HEXB
2731,GO:0060179,0.257320327663885,1,1,1,male mating behavior,BP,HEXB
3009,GO:0080171,0.257320327663885,1,1,1,lytic vacuole organization,BP,HEXB
3064,GO:0097223,0.257320327663885,1,1,1,sperm part,CC,HEXB
1140,GO:0016628,0.260242045371821,0.952296890756571,2,4,oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor,MF,DHCR7;BDH2
351,GO:0005524,0.266224974348974,0.929383234848387,3,6,ATP binding,MF,ACSF2;PDK4;RNASEL
1206,GO:0017076,0.266224974348974,0.929383234848387,3,6,purine nucleotide binding,MF,ACSF2;PDK4;RNASEL
1421,GO:0030554,0.266224974348974,0.929383234848387,3,6,adenyl nucleotide binding,MF,ACSF2;PDK4;RNASEL
1596,GO:0032553,0.266224974348974,0.929383234848387,3,6,ribonucleotide binding,MF,ACSF2;PDK4;RNASEL
1597,GO:0032555,0.266224974348974,0.929383234848387,3,6,purine ribonucleotide binding,MF,ACSF2;PDK4;RNASEL
1598,GO:0032559,0.266224974348974,0.929383234848387,3,6,adenyl ribonucleotide binding,MF,ACSF2;PDK4;RNASEL
1809,GO:0035639,0.266224974348974,0.929383234848387,3,6,purine ribonucleoside triphosphate binding,MF,ACSF2;PDK4;RNASEL
918,GO:0010628,0.267088015941902,0.923604697557016,3,7,positive regulation of gene expression,BP,HEXB;RBMS3;RNASEL
359,GO:0005576,0.267429366626392,0.862934376300024,9,37,extracellular region,CC,PNP;HEXB;CMBL;CASP4;AOX1;PON2;HSD17B11;BDH2;IDUA
791,GO:0009100,0.267795161882096,0.943291269305078,2,5,glycoprotein metabolic process,BP,HEXB;IDUA
559,GO:0006775,0.268240895022899,1,1,1,fat-soluble vitamin metabolic process,BP,CYP11A1
747,GO:0008386,0.268240895022899,1,1,1,cholesterol monooxygenase (side-chain-cleaving) activity,MF,CYP11A1
1151,GO:0016713,0.268240895022899,1,1,1,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen,MF,CYP11A1
1906,GO:0042359,0.268240895022899,1,1,1,vitamin D metabolic process,BP,CYP11A1
2134,GO:0044433,0.272206885716278,0.901116531378437,4,11,cytoplasmic vesicle part,CC,PNP;HEXB;SNX21;TICAM1
1073,GO:0016032,0.272502738231157,0.94156600966101,2,5,viral process,BP,TICAM1;RNASEL
2122,GO:0044403,0.272502738231157,0.94156600966101,2,5,symbiosis, encompassing mutualism through parasitism,BP,TICAM1;RNASEL
2123,GO:0044419,0.272502738231157,0.94156600966101,2,5,interspecies interaction between organisms,BP,TICAM1;RNASEL
2167,GO:0044764,0.272502738231157,0.94156600966101,2,5,multi-organism cellular process,BP,TICAM1;RNASEL
1161,GO:0016757,0.273415776530913,0.941228502642979,2,5,transferase activity, transferring glycosyl groups,MF,PNP;HEXB
1646,GO:0032868,0.276034881082814,0.947156386467366,2,4,response to insulin,BP,PDK4;RNASEL
1377,GO:0030170,0.277593065330257,1,1,1,pyridoxal phosphate binding,MF,ACCS
2832,GO:0070279,0.277593065330257,1,1,1,vitamin B6 binding,MF,ACCS
793,GO:0009108,0.280361639227553,0.91360144114649,3,8,coenzyme biosynthetic process,BP,ACSF2;PNP;PDK4
561,GO:0006790,0.280432716270424,0.884536903715897,5,14,sulfur compound metabolic process,BP,ACSF2;HEXB;MRI1;PDK4;IDUA
2805,GO:0065008,0.283024402583088,0.85319082337761,9,34,regulation of biological quality,BP,HEXB;CYP11A1;HSD3B2;HSD17B3;PDK4;HSD17B11;DHCR7;BDH2;RNASEL
2259,GO:0045934,0.283969621929518,0.977309777672461,1,2,negative regulation of nucleobase-containing compound metabolic process,BP,IFI27
2609,GO:0051253,0.283969621929518,0.977309777672461,1,2,negative regulation of RNA metabolic process,BP,IFI27
3250,GO:1902679,0.283969621929518,0.977309777672461,1,2,negative regulation of RNA biosynthetic process,BP,IFI27
2873,GO:0070887,0.284147233333779,0.868418895663791,6,22,cellular response to chemical stimulus,BP,CMBL;TICAM1;CASP4;PDK4;IFI27;RNASEL
2621,GO:0051287,0.284413236872657,0.944323534327608,2,4,NAD binding,MF,AOX1;BDH2
2110,GO:0044272,0.287800995873286,0.914076142393159,3,7,sulfur compound biosynthetic process,BP,ACSF2;MRI1;PDK4
917,GO:0010608,0.287941240415902,0.935732072763985,2,5,posttranscriptional regulation of gene expression,BP,RBMS3;RNASEL
2988,GO:0072521,0.288467222942923,0.935528535224621,2,5,purine-containing compound metabolic process,BP,PNP;AOX1
608,GO:0006954,0.289731688876612,0.909030791802659,3,8,inflammatory response,BP,TICAM1;CASP4;AOX1
3060,GO:0097193,0.293250478318548,0.968174174974943,1,3,intrinsic apoptotic signaling pathway,BP,CASP4
1186,GO:0016853,0.293922789475235,0.933398727292403,2,5,isomerase activity,MF,MRI1;HSD3B2
237,GO:0003940,0.294547608866284,1,1,1,L-iduronidase activity,MF,IDUA
