,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
9447,GO:0034440,1.1907639731902e-17,1,16,97,lipid oxidation,BP,PDK4;PHYH;BDH2;ACADVL;ACAA2;CPT2;ETFB;HACL1;ACAT1;ACAT2;ECHDC2;FABP3;CPT1C;DECR1;ECI1;ETFDH
11682,GO:0044242,1.25155386474279e-16,1,19,189,cellular lipid catabolic process,BP,PHYH;APOC1;BDH2;ACADVL;ACAA2;CPT2;ETFB;HACL1;ACAT1;ACAT2;ECHDC2;HEXB;FABP3;CPT1C;IDH1;DECR1;GLA;ECI1;ETFDH
11870,GO:0044710,3.44684357528862e-16,1,72,4067,single-organism metabolic process,BP,EBP;PDK4;PECR;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;MRI1;HSD17B3;MRAP;APOC1;HSD17B11;EXTL1;ACSF2;PNP;ABCG1;BDH2;PYCARD;ACADVL;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;GHR;FGF18;ASAH2;NNMT;CPT2;PLA2G16;HSD17B10;ETFB;HACL1;GALT;RBP4;CYP17A1;ANG;ACAT1;ACAT2;IDUA;AOX1;ECHDC2;SARDH;SHPK;HEXB;FABP3;HSD3B2;NUDT7;CPT1C;PCBD1;MDH1;PON2;IDH1;DECR1;LDHD;STAR;PEPD;ACP5;GLA;ECI1;CYP11A1;DERA;DHCR7;CYB5A;PTS;SLC1A3;ELOVL6;ETFDH
14626,GO:0055114,5.40480749393864e-16,1,35,940,oxidation-reduction process,BP,PDK4;PECR;PHYH;IFI30;TH;MSRA;HSD17B3;HSD17B11;BDH2;ACADVL;ACAA2;FADS1;CPT2;HSD17B10;ETFB;HACL1;CYP17A1;ACAT1;ACAT2;AOX1;ECHDC2;SARDH;FABP3;HSD3B2;CPT1C;PCBD1;MDH1;IDH1;DECR1;LDHD;ECI1;CYP11A1;DHCR7;CYB5A;ETFDH
7341,GO:0030258,1.35313044571893e-15,1,20,254,lipid modification,BP,PDK4;PHYH;ZFYVE21;APOC1;ABCG1;BDH2;ACADVL;ACAA2;FGF18;CPT2;ETFB;HACL1;ACAT1;ACAT2;ECHDC2;FABP3;CPT1C;DECR1;ECI1;ETFDH
5736,GO:0016042,3.39880352559456e-15,1,21,296,lipid catabolic process,BP,PHYH;APOC1;HSD17B11;BDH2;ACADVL;ACAA2;CPT2;PLA2G16;ETFB;HACL1;ACAT1;ACAT2;ECHDC2;HEXB;FABP3;CPT1C;IDH1;DECR1;GLA;ECI1;ETFDH
4356,GO:0009062,4.48412182886686e-15,1,14,92,fatty acid catabolic process,BP,PHYH;BDH2;ACADVL;ACAA2;CPT2;ETFB;HACL1;ACAT1;ACAT2;ECHDC2;CPT1C;DECR1;ECI1;ETFDH
16999,GO:0072329,4.57365694310322e-15,1,15,114,monocarboxylic acid catabolic process,BP,PHYH;BDH2;ACADVL;ACAA2;CPT2;ETFB;HACL1;ACAT1;ACAT2;IDUA;ECHDC2;CPT1C;DECR1;ECI1;ETFDH
5746,GO:0016054,5.05252308250551e-14,1,18,224,organic acid catabolic process,BP,PHYH;BDH2;ACADVL;ACAA2;CPT2;HSD17B10;ETFB;HACL1;ACAT1;ACAT2;IDUA;ECHDC2;SARDH;CPT1C;PCBD1;DECR1;ECI1;ETFDH
12625,GO:0046395,5.05252308250551e-14,1,18,224,carboxylic acid catabolic process,BP,PHYH;BDH2;ACADVL;ACAA2;CPT2;HSD17B10;ETFB;HACL1;ACAT1;ACAT2;IDUA;ECHDC2;SARDH;CPT1C;PCBD1;DECR1;ECI1;ETFDH
3343,GO:0006635,8.36444969615133e-14,1,12,69,fatty acid beta-oxidation,BP,BDH2;ACADVL;ACAA2;CPT2;ETFB;ACAT1;ACAT2;ECHDC2;CPT1C;DECR1;ECI1;ETFDH
11809,GO:0044444,2.04395843472308e-13,1,103,8745,cytoplasmic part,CC,EBP;PDK4;PECR;TMEM160;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;SLC31A2;MRPL14;MRPL16;MRI1;FADD;HSD17B3;MRAP;APOC1;TRADD;TBC1D14;PXMP2;PXMP4;HSD17B11;EXTL1;ACSF2;PNP;ABCG1;BDH2;PYCARD;CCDC51;G0S2;ACADVL;KRT10;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;GHR;ASAH2;TICAM1;NNMT;CPT2;PXK;PLA2G16;HSD17B10;ETFB;HACL1;GALT;RBP4;CYP17A1;RNASEL;BOLA1;ANG;FAM110C;NMI;ACAT1;ACAT2;TSFM;IDUA;AOX1;ECHDC2;SARDH;HEXB;CMBL;FABP3;GRIA3;NOL3;HSD3B2;NUDT6;NUDT7;CPT1C;PCBD1;MDH1;CASP4;IFI27;PON2;IDH1;DECR1;PUS1;LDHD;TMEM98;TFPI;STAR;SNX21;ACP5;GLA;ECI1;CYP11A1;RPH3AL;DERA;S100B;DHCR7;CYB5A;PTS;DOK1;LYPLAL1;CNIH4;ELOVL6;ETFDH;TMOD4
11872,GO:0044712,3.40478415580235e-13,1,31,922,single-organism catabolic process,BP,PHYH;APOC1;HSD17B11;PNP;BDH2;ACADVL;ACAA2;CPT2;PLA2G16;HSD17B10;ETFB;HACL1;GALT;ACAT1;ACAT2;IDUA;AOX1;ECHDC2;SARDH;HEXB;FABP3;NUDT7;CPT1C;PCBD1;IDH1;DECR1;PEPD;GLA;ECI1;DERA;ETFDH
4247,GO:0008610,3.50221549871616e-13,1,26,628,lipid biosynthetic process,BP,EBP;PDK4;PECR;DPM3;HSD17B3;APOC1;HSD17B11;ABCG1;ACADVL;ACAA2;ACSM5;RGN;FADS1;FGF18;PLA2G16;CYP17A1;ANG;ACAT2;HEXB;FABP3;HSD3B2;IDH1;STAR;CYP11A1;DHCR7;ELOVL6
11871,GO:0044711,4.11819999318133e-13,1,38,1404,single-organism biosynthetic process,BP,EBP;PDK4;PECR;DPM3;TH;MRI1;HSD17B3;MRAP;APOC1;HSD17B11;EXTL1;PNP;ABCG1;BDH2;ACADVL;ACAA2;MGST2;ACSM5;RGN;FADS1;FGF18;NNMT;PLA2G16;RBP4;CYP17A1;ANG;ACAT1;ACAT2;HEXB;FABP3;HSD3B2;MDH1;IDH1;STAR;CYP11A1;DHCR7;SLC1A3;ELOVL6
11712,GO:0044283,1.32902035785527e-12,1,23,496,small molecule biosynthetic process,BP,EBP;PDK4;PECR;MRI1;HSD17B3;APOC1;PNP;ABCG1;BDH2;ACADVL;ACAA2;MGST2;ACSM5;RGN;FADS1;RBP4;ACAT1;ACAT2;MDH1;STAR;DHCR7;SLC1A3;ELOVL6
11711,GO:0044282,5.10095010389791e-12,1,19,336,small molecule catabolic process,BP,PHYH;BDH2;ACADVL;ACAA2;CPT2;HSD17B10;ETFB;HACL1;GALT;ACAT1;ACAT2;IDUA;ECHDC2;SARDH;CPT1C;PCBD1;DECR1;ECI1;ETFDH
5951,GO:0016491,4.36773165686606e-11,1,25,701,oxidoreductase activity,MF,PECR;PHYH;IFI30;TH;MSRA;HSD17B3;HSD17B11;BDH2;ACADVL;MGST2;FADS1;HSD17B10;CYP17A1;AOX1;SARDH;HSD3B2;PCBD1;MDH1;IDH1;DECR1;LDHD;CYP11A1;DHCR7;CYB5A;ETFDH
2773,GO:0005759,1.67668189656261e-09,0.999999999774997,18,410,mitochondrial matrix,CC,PDK4;MRPL14;MRPL16;ACSF2;ACADVL;ACAA2;ACSM5;HSD17B10;ETFB;RNASEL;ACAT1;TSFM;SARDH;DECR1;PUS1;ECI1;CYP11A1;ETFDH
1654,GO:0003824,2.31322377121832e-09,0.999999999240825,72,5495,catalytic activity,MF,CFB;EBP;PDK4;PECR;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;MRI1;HSD17B3;HSD17B11;EXTL1;ACSF2;PNP;ABCG1;BDH2;PYCARD;ACADVL;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;FGF18;ASAH2;NNMT;CPT2;PLA2G16;HSD17B10;HACL1;GALT;CYP17A1;RNASEL;ANG;ACAT1;ACAT2;IDUA;AOX1;ECHDC2;SARDH;SHPK;HEXB;CMBL;HSD3B2;NUDT6;NUDT7;CPT1C;PCBD1;MDH1;CASP4;PON2;IDH1;DECR1;PUS1;LDHD;MDP1;PEPD;ACP5;GLA;ECI1;CYP11A1;DERA;DHCR7;CYB5A;PTS;LYPLAL1;ELOVL6;ETFDH
2756,GO:0005737,3.27398629288046e-09,0.999999999100802,107,10558,cytoplasm,CC,EBP;PDK4;PECR;TMEM160;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;SLC31A2;MRPL14;MRPL16;MRI1;FADD;HSD17B3;MRAP;APOC1;TRADD;TBC1D14;PXMP2;PXMP4;HSD17B11;EXTL1;ACSF2;PNP;ABCG1;BDH2;PYCARD;CCDC51;G0S2;ACADVL;KRT10;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;GHR;ASAH2;TICAM1;NNMT;CPT2;PXK;PLA2G16;HSD17B10;ETFB;HACL1;GALT;RBP4;CYP17A1;RNASEL;BOLA1;ANG;FAM110C;NMI;ACAT1;ACAT2;TSFM;IDUA;AOX1;ECHDC2;SARDH;SHPK;HEXB;CMBL;FABP3;GRIA3;NOL3;HSD3B2;NUDT6;NUDT7;DEPTOR;CPT1C;PCBD1;MDH1;CASP4;IFI27;PON2;IDH1;DECR1;PUS1;LDHD;TMEM98;TFPI;STAR;SNX21;ACP5;GLA;ECI1;CYP11A1;RPH3AL;DERA;S100B;DHCR7;CYB5A;PTS;RBMS3;HNF1A;DOK1;LYPLAL1;CNIH4;ELOVL6;ETFDH;TMOD4
13086,GO:0048037,5.25335991801347e-09,0.999999999449103,14,252,cofactor binding,MF,PHYH;TH;BDH2;ACADVL;HACL1;ACAT1;AOX1;ACCS;MDH1;IDH1;DECR1;LDHD;DHCR7;ETFDH
13564,GO:0050662,7.21374284917466e-09,0.999999999387046,12,177,coenzyme binding,MF,TH;BDH2;ACADVL;HACL1;ACAT1;AOX1;MDH1;IDH1;DECR1;LDHD;DHCR7;ETFDH
11799,GO:0044429,1.56471600313069e-08,0.999999996610001,25,919,mitochondrial part,CC,PDK4;MRPL14;MRPL16;ACSF2;ACADVL;ACAA2;ACSM5;CPT2;HSD17B10;ETFB;RNASEL;ACAT1;TSFM;SARDH;HSD3B2;CPT1C;IFI27;DECR1;PUS1;LDHD;STAR;ECI1;CYP11A1;CYB5A;ETFDH
3392,GO:0006694,3.14737038732395e-08,0.999999997311833,11,162,steroid biosynthetic process,BP,EBP;HSD17B3;HSD17B11;ABCG1;ACAA2;CYP17A1;ACAT2;HSD3B2;STAR;CYP11A1;DHCR7
3415,GO:0006732,5.00101156872872e-08,0.999999993621049,14,303,coenzyme metabolic process,BP,PDK4;ACSF2;PNP;ACSM5;NNMT;ACAT1;SHPK;NUDT7;PCBD1;MDH1;IDH1;DERA;PTS;ELOVL6
5779,GO:0016125,6.1021491601612e-08,0.999999995247494,10,137,sterol metabolic process,BP,EBP;APOC1;ABCG1;ACADVL;ACAA2;CYP17A1;ACAT2;STAR;CYP11A1;DHCR7
6026,GO:0016614,7.23548033773251e-08,0.999999994262571,10,135,oxidoreductase activity, acting on CH-OH group of donors,MF,HSD17B3;HSD17B11;BDH2;HSD17B10;AOX1;HSD3B2;MDH1;IDH1;LDHD;CYB5A
13929,GO:0051186,1.06244068993305e-07,0.999999984268161,15,373,cofactor metabolic process,BP,PDK4;ACSF2;PNP;BDH2;ACSM5;NNMT;ACAT1;SHPK;NUDT7;PCBD1;MDH1;IDH1;DERA;PTS;ELOVL6
18832,GO:1901564,1.47372712165641e-07,0.999999953285807,38,2159,organonitrogen compound metabolic process,BP,TH;MSRA;MRPL14;MRPL16;MRI1;MRAP;APOC1;EXTL1;PNP;BDH2;MGST2;PSMB10;GHR;ASAH2;NNMT;PLA2G16;HSD17B10;ANG;ACAT1;TSFM;IDUA;AOX1;SARDH;SHPK;HEXB;FABP3;NUDT7;CPT1C;PCBD1;MDH1;IDH1;PEPD;ACP5;GLA;DERA;PTS;RBMS3;SLC1A3
4350,GO:0009056,2.03216732407123e-07,0.999999934670909,38,2223,catabolic process,BP,PHYH;APOC1;WDR45;TBC1D14;HSD17B11;PNP;BDH2;ACADVL;ACAA2;PSMB10;RGN;TICAM1;CPT2;PLA2G16;HSD17B10;ETFB;HACL1;GALT;ACAT1;ACAT2;IDUA;AOX1;ECHDC2;SARDH;HEXB;FABP3;NUDT7;CPT1C;PCBD1;PON2;IDH1;DECR1;PEPD;GLA;ECI1;DERA;LYPLAL1;ETFDH
4002,GO:0008202,2.04105112104246e-07,0.999999973221695,13,288,steroid metabolic process,BP,EBP;HSD17B3;APOC1;HSD17B11;ABCG1;ACADVL;ACAA2;CYP17A1;ACAT2;HSD3B2;STAR;CYP11A1;DHCR7
4003,GO:0008203,2.11092590028856e-07,0.999999984226607,9,119,cholesterol metabolic process,BP,EBP;APOC1;ABCG1;ACADVL;ACAA2;ACAT2;STAR;CYP11A1;DHCR7
6140,GO:0016829,2.23762967692684e-07,0.999999979806354,10,154,lyase activity,MF,MGST2;HACL1;CYP17A1;ACAT1;ECHDC2;PCBD1;PUS1;ECI1;DERA;PTS
11687,GO:0044248,2.54966979914954e-07,0.999999921744003,34,1867,cellular catabolic process,BP,PHYH;APOC1;WDR45;TBC1D14;PNP;BDH2;ACADVL;ACAA2;PSMB10;RGN;TICAM1;CPT2;HSD17B10;ETFB;HACL1;GALT;ACAT1;ACAT2;IDUA;AOX1;ECHDC2;SARDH;HEXB;FABP3;NUDT7;CPT1C;PCBD1;PON2;IDH1;DECR1;GLA;ECI1;DERA;ETFDH
19254,GO:1902652,3.02161933381091e-07,0.999999976381315,9,124,secondary alcohol metabolic process,BP,EBP;APOC1;ABCG1;ACADVL;ACAA2;ACAT2;STAR;CYP11A1;DHCR7
11805,GO:0044438,3.3966547533508e-07,0.999999978401132,8,91,microbody part,CC,PECR;PHYH;PXMP2;PXMP4;PLA2G16;HACL1;NUDT7;IDH1
11806,GO:0044439,3.3966547533508e-07,0.999999978401132,8,91,peroxisomal part,CC,PECR;PHYH;PXMP2;PXMP4;PLA2G16;HACL1;NUDT7;IDH1
3452,GO:0006790,3.54852363981727e-07,0.999999946392945,14,358,sulfur compound metabolic process,BP,PDK4;MSRA;MRI1;EXTL1;ACSF2;MGST2;ACSM5;GHR;ACAT1;IDUA;HEXB;NUDT7;IDH1;ELOVL6
12859,GO:0046890,4.24616087322983e-07,0.999999965349031,9,129,regulation of lipid biosynthetic process,BP,PDK4;APOC1;ABCG1;ACADVL;RGN;FABP3;IDH1;STAR;DHCR7
18840,GO:1901575,4.54821002277549e-07,0.999999858761529,33,1816,organic substance catabolic process,BP,PHYH;APOC1;HSD17B11;PNP;BDH2;ACADVL;ACAA2;PSMB10;RGN;CPT2;PLA2G16;HSD17B10;ETFB;HACL1;GALT;ACAT1;ACAT2;IDUA;AOX1;ECHDC2;SARDH;HEXB;FABP3;NUDT7;CPT1C;PCBD1;IDH1;DECR1;GLA;ECI1;DERA;LYPLAL1;ETFDH
10836,GO:0042446,4.74593322880946e-07,0.99999997604829,7,65,hormone biosynthetic process,BP,HSD17B3;HSD17B11;CYP17A1;HSD3B2;STAR;CYP11A1;DHCR7
17000,GO:0072330,1.08127875535968e-06,0.999999882988146,10,185,monocarboxylic acid biosynthetic process,BP,PDK4;PECR;APOC1;ACADVL;ACSM5;RGN;FADS1;STAR;SLC1A3;ELOVL6
11274,GO:0043227,1.27427587733704e-06,0.999999572576683,108,11597,membrane-bounded organelle,CC,CFB;EBP;PDK4;PECR;TMEM160;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;SLC31A2;MRPL14;MRPL16;MRI1;FADD;HSD17B3;MRAP;APOC1;TRADD;TBC1D14;PXMP2;PXMP4;EXTL1;ACSF2;PNP;ABCG1;EBF1;BDH2;PYCARD;CCDC51;G0S2;LAGE3;ACADVL;KRT10;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;FGF18;ASAH2;TICAM1;ARL6IP4;CPT2;PLA2G16;HSD17B10;ETFB;HACL1;GALT;RBP4;CYP17A1;RNASEL;BOLA1;ANG;FAM110C;NMI;ACAT1;ACAT2;TSFM;IDUA;AOX1;ECHDC2;SARDH;F8A1;HEXB;CMBL;FABP3;GRIA3;NOL3;HSD3B2;NUDT6;NUDT7;CPT1C;PCBD1;MDH1;CASP4;IFI27;PON2;IDH1;DECR1;PUS1;PTMS;LDHD;TMEM98;MDP1;TFPI;STAR;SNX21;PEPD;ACP5;GLA;ECI1;CYP11A1;RPH3AL;DERA;S100B;DHCR7;CYB5A;PTS;HNF1A;DOK1;LYPLAL1;CNIH4;ELOVL6;ETFDH
5745,GO:0016053,1.3160503162222e-06,0.999999813633819,12,285,organic acid biosynthetic process,BP,PDK4;PECR;MRI1;APOC1;ACADVL;MGST2;ACSM5;RGN;FADS1;STAR;SLC1A3;ELOVL6
12624,GO:0046394,1.3160503162222e-06,0.999999813633819,12,285,carboxylic acid biosynthetic process,BP,PDK4;PECR;MRI1;APOC1;ACADVL;MGST2;ACSM5;RGN;FADS1;STAR;SLC1A3;ELOVL6
3342,GO:0006633,2.51434422964145e-06,0.999999787874943,8,118,fatty acid biosynthetic process,BP,PDK4;PECR;APOC1;ACADVL;ACSM5;RGN;FADS1;ELOVL6
6028,GO:0016616,2.66372560929044e-06,0.999999773715607,8,115,oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,MF,HSD17B3;HSD17B11;BDH2;HSD17B10;HSD3B2;MDH1;IDH1;CYB5A
11273,GO:0043226,3.59307217135046e-06,0.999998839250591,112,12482,organelle,CC,CFB;EBP;PDK4;PECR;TMEM160;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;SLC31A2;MRPL14;MRPL16;MRI1;FADD;HSD17B3;MRAP;APOC1;TRADD;TBC1D14;PXMP2;PXMP4;HSD17B11;EXTL1;ACSF2;PNP;ABCG1;EBF1;BDH2;PYCARD;CCDC51;G0S2;LAGE3;ACADVL;KRT10;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;GHR;FGF18;ASAH2;TICAM1;ARL6IP4;CPT2;PXK;PLA2G16;HSD17B10;ETFB;HACL1;GALT;RBP4;CYP17A1;RNASEL;BOLA1;ANG;FAM110C;NMI;ACAT1;ACAT2;TSFM;IDUA;AOX1;ECHDC2;SARDH;F8A1;HEXB;CMBL;FABP3;GRIA3;NOL3;HSD3B2;NUDT6;NUDT7;CPT1C;PCBD1;MDH1;CASP4;IFI27;PON2;IDH1;DECR1;PUS1;PTMS;LDHD;TMEM98;MDP1;TFPI;STAR;SNX21;PEPD;ACP5;GLA;ECI1;CYP11A1;RPH3AL;DERA;S100B;DHCR7;CYB5A;PTS;HNF1A;DOK1;LYPLAL1;CNIH4;ELOVL6;ETFDH;TMOD4
2790,GO:0005777,3.59373273192956e-06,0.999999680993105,8,124,peroxisome,CC,PECR;PHYH;PXMP2;PXMP4;PLA2G16;HACL1;NUDT7;IDH1
10922,GO:0042579,3.59373273192956e-06,0.999999680993105,8,124,microbody,CC,PECR;PHYH;PXMP2;PXMP4;PLA2G16;HACL1;NUDT7;IDH1
3970,GO:0008152,4.01917997379227e-06,0.999998457402904,101,10623,metabolic process,BP,CFB;EBP;PDK4;PECR;ALG5;PHYH;IFI30;DPM3;TH;ZFYVE21;MSRA;MRPL14;MRPL16;MRI1;FADD;HSD17B3;MRAP;APOC1;TRADD;WDR45;TBC1D14;HSD17B11;EXTL1;ACSF2;PNP;ABCG1;EBF1;BDH2;PYCARD;LAGE3;ACADVL;KRT10;ACAA2;MGST2;ACSM5;PSMB10;RGN;FADS1;GHR;FGF18;ASAH2;TICAM1;ARL6IP4;NNMT;CPT2;PLA2G16;HSD17B10;ETFB;HACL1;GALT;RBP4;CYP17A1;RNASEL;ANG;NMI;ACAT1;ACAT2;TSFM;IDUA;AOX1;ECHDC2;SARDH;SHPK;HEXB;CMBL;FABP3;NOL3;HSD3B2;NUDT7;DEPTOR;ACCS;CPT1C;PCBD1;MDH1;CASP4;IFI27;PON2;FAM46A;IDH1;DECR1;PUS1;PTMS;LDHD;MDP1;TFPI;STAR;PEPD;ACP5;GLA;ECI1;CYP11A1;DERA;DHCR7;CYB5A;PTS;RBMS3;HNF1A;LYPLAL1;SLC1A3;ELOVL6;ETFDH
18854,GO:1901615,5.79064153037812e-06,0.999998879270277,14,457,organic hydroxy compound metabolic process,BP,EBP;PECR;TH;HSD17B3;APOC1;ABCG1;ACADVL;ACAA2;RBP4;CYP17A1;ACAT2;STAR;CYP11A1;DHCR7
11528,GO:0043648,6.86213485753195e-06,0.999999467904273,7,96,dicarboxylic acid metabolic process,BP,PHYH;TH;GHR;MDH1;IDH1;STAR;SLC1A3
2969,GO:0006066,8.31791389927088e-06,0.999998713753615,11,289,alcohol metabolic process,BP,EBP;PECR;APOC1;ABCG1;ACADVL;ACAA2;RBP4;ACAT2;STAR;CYP11A1;DHCR7
1749,GO:0003988,8.93060739451747e-06,0.999999949061323,3,6,acetyl-CoA C-acyltransferase activity,MF,ACAA2;ACAT1;ACAT2
18833,GO:1901565,8.9748036295036e-06,0.999998455839602,12,346,organonitrogen compound catabolic process,BP,APOC1;PNP;HSD17B10;ACAT1;IDUA;AOX1;SARDH;HEXB;NUDT7;PCBD1;GLA;DERA
13931,GO:0051188,9.07754791204938e-06,0.999998905149602,9,184,cofactor biosynthetic process,BP,PDK4;ACSF2;PNP;BDH2;NNMT;ACAT1;PCBD1;PTS;ELOVL6
4386,GO:0009108,1.07441341490075e-05,0.999998884739546,8,143,coenzyme biosynthetic process,BP,PDK4;ACSF2;PNP;NNMT;ACAT1;PCBD1;PTS;ELOVL6
3245,GO:0006520,1.11633708477014e-05,0.999998035926481,12,349,cellular amino acid metabolic process,BP,TH;MSRA;MRI1;PSMB10;GHR;HSD17B10;ACAT1;SARDH;PCBD1;PEPD;PTS;SLC1A3
5904,GO:0016408,1.13051616177221e-05,0.999999749395997,4,19,C-acyltransferase activity,MF,ACAA2;ACSM5;ACAT1;ACAT2
