,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
7172,GO:0023052,3.74998470812969e-16,1,143,5945,signaling,BP,ITGA3;ITGA5;ARTN;LIF;ADRA2B;ADRA2C;SYT5;WNT3;WNT2;WNT4;RIN3;ACTN3;ACTN2;RAB6C;TSPAN15;TSPAN17;NOTCH1;RASL11B;ITGB5;ITGB4;ITGB8;PMAIP1;GADD45A;DHH;DSC2;WNT6;WNT7A;WNT7B;ACVR1;RABIF;NMT2;SALL4;GUCY1B3;ADORA1;CASQ2;DKK3;EDN1;PLAU;RAB40B;RAB40A;RHPN1;PRKACB;KCNK6;CCL20;SPTBN5;SPTBN4;MPZL1;RRAS2;TSPAN13;MAPK12;FZD7;TYRO3;LPAR2;LIMS2;CDH2;PRR5L;FSTL3;FGF10;FGF17;PIK3R2;PIK3R1;CGN;PDGFB;KCNH2;FOXO4;RALB;HRAS;WNT5B;WNT5A;JAM3;GPRASP1;SESN2;AXIN1;RHOQ;RHOJ;RHOB;NPR1;NUAK2;FGF8;SDC4;CLCF1;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;CDKN1A;DLL1;PKN3;WNK4;RND3;CHGA;DDR1;CTGF;GJB1;GJB2;RRAD;AKT1;PKP1;NRTN;WNT2B;PTGES;KITLG;NPPC;JAG2;EPN1;BCAR1;INHBB;GJA3;SPSB1;TLE1;CLDN3;CLDN5;PIK3CA;PIK3CG;RAB11FIP1;KCNG2;GAS6;DTX4;ZCCHC12;LZTS1;SHC4;GPSM1;VDR;AMOT;LAMA1;LAMA5;ARAF;SH3BP4;UNC119;KCND1;TSPAN2;RAB38;GDNF;MYZAP;FZD8;DUSP5;HEY1;CLDN18;PIM2;EFNB2;PDE4B
4617,GO:0009653,5.99978904092977e-16,1,83,2328,anatomical structure morphogenesis,BP,ITGA3;ITGA5;ARTN;FHOD3;LIF;WNT3;WNT2;WNT4;ACTN2;NOTCH1;STRA6;ITGB5;ITGB4;CRISPLD2;WNT6;WNT7A;WNT7B;ZFPM1;ACVR1;SALL4;CASQ2;DKK3;EDN1;PRKACB;MFGE8;SPTBN5;SPTBN4;FZD7;TYRO3;LIMS2;CDH2;FGF10;PIK3R1;FOXO4;HRAS;WNT5A;JAM3;AXIN1;RHOQ;RHOJ;RHOB;NPR1;FGF8;SDC4;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;B3GNT2;WT1;DLL1;WNK4;MSN;DDR1;CTGF;GJB6;TPD52;NRTN;WNT2B;SEMA6C;NPPC;NAB2;JAG2;MYO7A;TLE1;CLDN3;CLDN5;PIK3CA;PIK3CG;MYH11;LZTS1;VDR;AMOT;LAMA5;GDNF;FZD8;DUSP5;HEY1;ACTA2;PARVB;EFNB2
7211,GO:0030054,1.01832920950244e-15,1,56,1164,cell junction,CC,ITGA3;ITGA5;TMEM163;SYT5;ACTN3;ACTN2;NOTCH1;ITGB5;ITGB4;DSC2;PLAU;SPTBN4;MPZL1;RRAS2;LIMS2;CDH2;PIK3R1;CGN;TJP3;JAM3;RHOB;SDC4;CAMSAP3;DLL1;DRP2;VAMP1;WNK4;RND3;MSN;DSG3;GJB1;GJB2;GJB6;AKT1;PKP3;PKP1;CDH1;BCAR1;GJA3;CLDN1;CLDN2;CLDN3;CLDN5;LZTS1;CLDN23;SHC4;DSC3;AMOT;MYZAP;CLDN12;CLDN11;CLDN16;CLDN15;CLDN18;PARVB;EFNB2
3662,GO:0007154,1.268462470636e-15,1,142,5959,cell communication,BP,ITGA3;ITGA5;ARTN;LIF;ADRA2B;ADRA2C;SYT5;WNT3;WNT2;WNT4;RIN3;ACTN3;ACTN2;RAB6C;TSPAN15;TSPAN17;NOTCH1;RASL11B;ITGB5;ITGB4;ITGB8;PMAIP1;GADD45A;DHH;DSC2;WNT6;WNT7A;WNT7B;ACVR1;RABIF;NMT2;SALL4;GUCY1B3;ADORA1;CASQ2;DKK3;EDN1;PLAU;RAB40B;RAB40A;RHPN1;PRKACB;CCL20;SPTBN5;SPTBN4;MPZL1;RRAS2;TSPAN13;MAPK12;FZD7;TYRO3;LPAR2;LIMS2;CDH2;PRR5L;FSTL3;FGF10;FGF17;PIK3R2;PIK3R1;CGN;PDGFB;KCNH2;FOXO4;RALB;HRAS;WNT5B;WNT5A;JAM3;GPRASP1;SESN2;AXIN1;RHOQ;RHOJ;RHOB;NPR1;NUAK2;FGF8;SDC4;CLCF1;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;CDKN1A;DLL1;PKN3;WNK4;RND3;CHGA;DDR1;CTGF;GJB1;GJB2;GJB6;RRAD;AKT1;PKP1;NRTN;WNT2B;PTGES;KITLG;NPPC;JAG2;EPN1;BCAR1;INHBB;GJA3;SPSB1;TLE1;CLDN3;CLDN5;PIK3CA;PIK3CG;RAB11FIP1;KCNG2;GAS6;DTX4;ZCCHC12;LZTS1;SHC4;GPSM1;VDR;AMOT;LAMA1;LAMA5;ARAF;SH3BP4;UNC119;TSPAN2;RAB38;GDNF;MYZAP;FZD8;DUSP5;HEY1;CLDN18;PIM2;EFNB2;PDE4B
2446,GO:0005102,1.77881544444323e-15,1,58,1400,receptor binding,MF,ITGA3;ITGA5;ARTN;LIF;ADRA2C;WNT3;WNT2;WNT4;ACTN3;ACTN2;NOTCH1;RASL11B;TF;ITGB4;ITGB8;DHH;WNT6;WNT7A;WNT7B;ADORA1;EDN1;MFGE8;CCL20;FZD7;FGF10;FGF17;PIK3R2;PIK3R1;REEP1;PDGFB;WNT5B;WNT5A;JAM3;FGF8;CLCF1;HBEGF;BMP7;BMP6;BMP4;BMP2;DLL1;MSN;CTGF;NRTN;WNT2B;KITLG;NPPC;JAG2;INHBB;PIK3CG;GAS6;SHC4;VDR;LAMA1;LAMA5;GDNF;FZD8;EFNB2
13258,GO:0048513,1.79009194140716e-15,1,96,3169,animal organ development,BP,ITGA3;ARTN;TAGLN;FHOD3;LIF;WNT3;WNT2;WNT4;POU3F1;ACTN3;ACTN2;NOTCH1;CDH23;STRA6;IGSF8;ITGB4;ITGB8;FASN;CRISPLD2;DHH;DSC2;SERPINA5;WNT6;WNT7A;WNT7B;ZFPM1;ACVR1;SALL4;DKK3;EDN1;MAPK12;FZD7;TYRO3;LIMS2;CDH2;FSTL3;FGF10;PIK3R1;PDGFB;FOXO4;HRAS;WNT5B;WNT5A;JAM3;AXIN1;RHOJ;PFKFB3;FGF8;SDC4;CLCF1;HBEGF;BMP7;BMP6;BMP4;BMP2;WT1;CDKN1A;DLL1;SFXN1;WNK4;MSN;DDR1;DSG3;CTGF;GJB2;GJB6;TPD52;AKT1;PKP3;PKP1;NRTN;WNT2B;KITLG;NPPC;NAB2;JAG2;CDH1;EPN1;MYO7A;INHBB;TLE1;CLDN1;CLDN5;PIK3CA;GAS6;MYH11;DSC3;VDR;LAMA5;TSPAN2;GDNF;FZD8;HEY1;ACTA2;CLDN18;EFNB2
14949,GO:0060429,1.79985288062613e-15,1,54,1200,epithelium development,BP,ITGA5;TAGLN;LIF;WNT3;WNT2;WNT4;POU3F1;NOTCH1;STRA6;DSC2;WNT6;WNT7A;WNT7B;ACVR1;SALL4;EDN1;PRKACB;FZD7;CDH2;FGF10;PDGFB;WNT5B;WNT5A;RHOB;FGF8;SDC4;HBEGF;BMP7;BMP6;BMP4;BMP2;WT1;CDKN1A;DLL1;WNK4;MSN;DDR1;DSG3;AKT1;PKP3;PKP1;WNT2B;JAG2;MYO7A;CLDN1;CLDN3;CLDN5;DSC3;VDR;LAMA5;GDNF;HEY1;ACTA2;EFNB2
5888,GO:0016338,1.82894383617221e-15,1,11,23,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,BP,BMP2;CLDN1;CLDN2;CLDN3;CLDN5;CLDN23;CLDN12;CLDN11;CLDN16;CLDN15;CLDN18
13440,GO:0048856,2.2350516389771e-15,1,133,5288,anatomical structure development,BP,ITGA3;ITGA5;ARTN;TAGLN;FHOD3;LIF;ADRA2B;ADRA2C;WNT3;WNT2;WNT4;POU3F1;ACTN3;ACTN2;NOTCH1;MARK4;CDH23;STRA6;IGSF8;ITGB5;ITGB4;ITGB8;FASN;CRISPLD2;DHH;DSC2;SERPINA5;WNT6;WNT7A;WNT7B;ZFPM1;ACVR1;SALL4;ADORA1;CASQ2;DKK3;EDN1;PRKACB;MFGE8;SPTBN5;SPTBN4;MAPK12;FZD7;TYRO3;LIMS2;CDH2;FSTL3;FGF10;FGF17;PIK3R1;PDGFB;FOXO4;HRAS;WNT5B;WNT5A;JAM3;AXIN1;RHOQ;RHOJ;RHOB;NPR1;PFKFB3;FGF8;SDC4;CLCF1;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;CAMSAP3;B3GNT2;DAAM2;WT1;CDKN1A;DLL1;DRP2;SLC2A14;SFXN1;WNK4;MSN;DDR1;DSG3;CTGF;GJB1;GJB2;GJB6;TPD52;AKT1;PKP3;PKP1;RAB17;NRTN;WNT2B;KITLG;SEMA6C;NPPC;NAB2;JAG2;CDH1;EPN1;MYO7A;INHBB;TLE1;CLDN1;CLDN3;CLDN5;PIK3CA;PIK3CG;GAS6;HAPLN3;MYH11;LZTS1;DSC3;GPSM1;VDR;AMOT;LAMA1;LAMA5;ARAF;UNC119;TSPAN2;GDNF;ACSL4;FZD8;DUSP5;HEY1;ACTA2;CLDN11;CLDN18;PARVB;EFNB2
11898,GO:0044767,5.84355156939798e-15,1,137,5610,single-organism developmental process,BP,ITGA3;ITGA5;ARTN;TAGLN;FHOD3;LIF;ADRA2B;ADRA2C;WNT3;WNT2;WNT4;POU3F1;ACTN3;ACTN2;NOTCH1;MARK4;RAB27A;CDH23;STRA6;IGSF8;ITGB5;ITGB4;ITGB8;FASN;CRISPLD2;DHH;DSC2;SERPINA5;WNT6;WNT7A;WNT7B;ZFPM1;ACVR1;SALL4;ADORA1;CASQ2;DKK3;EDN1;PRKACB;MFGE8;SPTBN5;SPTBN4;RRAS2;MAPK12;FZD7;TYRO3;LIMS2;CDH2;FSTL3;FGF10;FGF17;PIK3R1;PDGFB;FOXO4;HRAS;WNT5B;WNT5A;JAM3;AXIN1;RHOQ;RHOJ;RHOB;NPR1;PFKFB3;FGF8;SDC4;CLCF1;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;CAMSAP3;B3GNT2;DAAM2;WT1;CDKN1A;DLL1;DRP2;SLC2A14;SFXN1;WNK4;MSN;DDR1;DSG3;CTGF;GJB1;GJB2;GJB6;TPD52;AKT1;PKP3;PKP1;RAB17;NRTN;WNT2B;KITLG;SEMA6C;NPPC;NAB2;JAG2;CDH1;EPN1;MYO7A;INHBB;TLE1;CLDN1;CLDN3;CLDN5;PIK3CA;PIK3CG;GAS6;HAPLN3;MYH11;LZTS1;SHC4;DSC3;GPSM1;VDR;AMOT;LAMA1;LAMA5;ARAF;UNC119;TSPAN2;RAB38;GDNF;ACSL4;FZD8;DUSP5;HEY1;ACTA2;CLDN11;CLDN18;PARVB;EFNB2
3673,GO:0007165,6.43077881543056e-15,1,132,5449,signal transduction,BP,ITGA3;ITGA5;ARTN;LIF;ADRA2B;ADRA2C;WNT3;WNT2;WNT4;RIN3;ACTN3;ACTN2;RAB6C;TSPAN15;TSPAN17;NOTCH1;RASL11B;ITGB5;ITGB4;ITGB8;PMAIP1;GADD45A;DHH;WNT6;WNT7A;WNT7B;ACVR1;RABIF;NMT2;SALL4;GUCY1B3;ADORA1;CASQ2;DKK3;EDN1;PLAU;RAB40B;RAB40A;RHPN1;PRKACB;CCL20;SPTBN5;SPTBN4;MPZL1;RRAS2;TSPAN13;MAPK12;FZD7;TYRO3;LPAR2;LIMS2;CDH2;PRR5L;FSTL3;FGF10;FGF17;PIK3R2;PIK3R1;CGN;PDGFB;KCNH2;FOXO4;RALB;HRAS;WNT5B;WNT5A;GPRASP1;SESN2;AXIN1;RHOQ;RHOJ;RHOB;NPR1;NUAK2;FGF8;SDC4;CLCF1;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;CDKN1A;DLL1;PKN3;WNK4;RND3;CHGA;DDR1;CTGF;RRAD;AKT1;PKP1;NRTN;WNT2B;PTGES;KITLG;NPPC;JAG2;EPN1;BCAR1;INHBB;SPSB1;TLE1;CLDN3;CLDN5;PIK3CA;PIK3CG;GAS6;DTX4;ZCCHC12;SHC4;GPSM1;VDR;AMOT;LAMA1;LAMA5;ARAF;SH3BP4;UNC119;TSPAN2;RAB38;GDNF;MYZAP;FZD8;DUSP5;HEY1;CLDN18;PIM2;EFNB2;PDE4B
8550,GO:0032501,6.98101510548204e-15,1,152,6860,multicellular organismal process,BP,ITGA3;ITGA5;ARTN;TAGLN;FHOD3;LIF;ADRA2B;ADRA2C;WNT3;WNT2;WNT4;POU3F1;ACTN3;ACTN2;NOTCH1;MARK4;RAB27A;CDH23;STRA6;TF;IGSF8;ITGB5;ITGB4;ITGB8;FASN;CRISPLD2;DHH;DSC2;SERPINA5;WNT6;WNT7A;WNT7B;ZFPM1;SLC52A3;ACVR1;SALL4;GUCY1B3;ADORA1;CASQ2;DKK3;EDN1;PLAU;PRKACB;KCNK6;MFGE8;CCL20;SPTBN5;SPTBN4;RRAS2;MAPK12;FZD7;TYRO3;LIMS2;CDH2;FSTL3;FGF10;FGF17;PIK3R1;PDGFB;KCNH2;PRKAR1B;FOXO4;HRAS;WNT5B;WNT5A;JAM3;AXIN1;RHOJ;RHOB;NPR1;PFKFB3;FGF8;SDC4;CLCF1;SPTB;HBEGF;BMP7;BMP6;BMP4;BMP2;CAMSAP3;B3GNT2;DAAM2;WT1;CDKN1A;DLL1;PKN3;DRP2;SLC2A14;ESPN;SFXN1;WNK4;CHGA;MSN;DDR1;DSG3;CTGF;GJB1;GJB2;GJB6;TPD52;AKT1;PKP3;PKP1;RAB17;NRTN;WNT2B;KITLG;SEMA6C;NPPC;NAB2;JAG2;CDH1;EPN1;MYO7A;BCAR1;INHBB;GJA3;TLE1;CLDN1;CLDN5;PIK3CA;PIK3CG;RAB11FIP1;KCNG2;GAS6;HAPLN3;DTX4;MYH11;LZTS1;DSC3;GPSM1;VDR;AMOT;LAMA1;LAMA5;ARAF;UNC119;KCND1;TSPAN2;RAB3D;GDNF;ACSL4;FZD8;DUSP5;HEY1;ACTA2;CLDN11;CLDN16;CLDN18;EFNB2;PDE4B
